id,title,level,needLv,needSpirit,needSkillId,needSkillLv,needItemId,needItemNum,addAttr,addAttrVal,desc,endRow
100428,29级圣骑被动技能4,29,29,2900,,,,,4,696,提升圣骑696物防,
100429,30级圣骑被动技能4,30,30,3000,,,,,4,720,提升圣骑720物防,
100430,31级圣骑被动技能4,31,31,3100,,,,,4,744,提升圣骑744物防,
100431,32级圣骑被动技能4,32,32,3200,,,,,4,768,提升圣骑768物防,
100432,33级圣骑被动技能4,33,33,3300,,,,,4,792,提升圣骑792物防,
100433,34级圣骑被动技能4,34,34,3400,,,,,4,816,提升圣骑816物防,
100434,35级圣骑被动技能4,35,35,3500,,,,,4,840,提升圣骑840物防,
100435,36级圣骑被动技能4,36,36,3600,,,,,4,864,提升圣骑864物防,
100436,37级圣骑被动技能4,37,37,3700,,,,,4,888,提升圣骑888物防,
100437,38级圣骑被动技能4,38,38,3800,,,,,4,912,提升圣骑912物防,
100438,39级圣骑被动技能4,39,39,3900,,,,,4,936,提升圣骑936物防,
100439,40级圣骑被动技能4,40,40,4000,,,,,4,960,提升圣骑960物防,
100440,41级圣骑被动技能4,41,41,4100,,,,,4,984,提升圣骑984物防,
100441,42级圣骑被动技能4,42,42,4200,,,,,4,1008,提升圣骑1008物防,
100442,43级圣骑被动技能4,43,43,4300,,,,,4,1032,提升圣骑1032物防,
100443,44级圣骑被动技能4,44,44,4400,,,,,4,1056,提升圣骑1056物防,
100444,45级圣骑被动技能4,45,45,4500,,,,,4,1080,提升圣骑1080物防,
100445,46级圣骑被动技能4,46,46,4600,,,,,4,1104,提升圣骑1104物防,
100446,47级圣骑被动技能4,47,47,4700,,,,,4,1128,提升圣骑1128物防,
100447,48级圣骑被动技能4,48,48,4800,,,,,4,1152,提升圣骑1152物防,
100448,49级圣骑被动技能4,49,49,4900,,,,,4,1176,提升圣骑1176物防,
100449,50级圣骑被动技能4,50,50,5000,,,,,4,1200,提升圣骑1200物防,
100450,51级圣骑被动技能4,51,51,5100,,,,,4,1224,提升圣骑1224物防,
100451,52级圣骑被动技能4,52,52,5200,,,,,4,1248,提升圣骑1248物防,
100452,53级圣骑被动技能4,53,53,5300,,,,,4,1272,提升圣骑1272物防,
100453,54级圣骑被动技能4,54,54,5400,,,,,4,1296,提升圣骑1296物防,
100454,55级圣骑被动技能4,55,55,5500,,,,,4,1320,提升圣骑1320物防,
100455,56级圣骑被动技能4,56,56,5600,,,,,4,1344,提升圣骑1344物防,
100456,57级圣骑被动技能4,57,57,5700,,,,,4,1368,提升圣骑1368物防,
100457,58级圣骑被动技能4,58,58,5800,,,,,4,1392,提升圣骑1392物防,
100458,59级圣骑被动技能4,59,59,5900,,,,,4,1416,提升圣骑1416物防,
100459,60级圣骑被动技能4,60,60,6000,,,,,4,1440,提升圣骑1440物防,
100460,61级圣骑被动技能4,61,61,6100,,,,,4,1464,提升圣骑1464物防,
100461,62级圣骑被动技能4,62,62,6200,,,,,4,1488,提升圣骑1488物防,
100462,63级圣骑被动技能4,63,63,6300,,,,,4,1512,提升圣骑1512物防,
100463,64级圣骑被动技能4,64,64,6400,,,,,4,1536,提升圣骑1536物防,
100464,65级圣骑被动技能4,65,65,6500,,,,,4,1560,提升圣骑1560物防,
100465,66级圣骑被动技能4,66,66,6600,,,,,4,1584,提升圣骑1584物防,
100466,67级圣骑被动技能4,67,67,6700,,,,,4,1608,提升圣骑1608物防,
100467,68级圣骑被动技能4,68,68,6800,,,,,4,1632,提升圣骑1632物防,
100468,69级圣骑被动技能4,69,69,6900,,,,,4,1656,提升圣骑1656物防,
100469,70级圣骑被动技能4,70,70,7000,,,,,4,1680,提升圣骑1680物防,
100470,71级圣骑被动技能4,71,71,7100,,,,,4,1704,提升圣骑1704物防,
100471,72级圣骑被动技能4,72,72,7200,,,,,4,1728,提升圣骑1728物防,
100472,73级圣骑被动技能4,73,73,7300,,,,,4,1752,提升圣骑1752物防,
100473,74级圣骑被动技能4,74,74,7400,,,,,4,1776,提升圣骑1776物防,
100474,75级圣骑被动技能4,75,75,7500,,,,,4,1800,提升圣骑1800物防,
100475,76级圣骑被动技能4,76,76,7600,,,,,4,1824,提升圣骑1824物防,
100476,77级圣骑被动技能4,77,77,7700,,,,,4,1848,提升圣骑1848物防,
100477,78级圣骑被动技能4,78,78,7800,,,,,4,1872,提升圣骑1872物防,
100478,79级圣骑被动技能4,79,79,7900,,,,,4,1896,提升圣骑1896物防,
100479,80级圣骑被动技能4,80,80,8000,,,,,4,1920,提升圣骑1920物防,
100480,81级圣骑被动技能4,81,81,8100,,,,,4,1944,提升圣骑1944物防,
100481,82级圣骑被动技能4,82,82,8200,,,,,4,1968,提升圣骑1968物防,
100482,83级圣骑被动技能4,83,83,8300,,,,,4,1992,提升圣骑1992物防,
100483,84级圣骑被动技能4,84,84,8400,,,,,4,2016,提升圣骑2016物防,
100484,85级圣骑被动技能4,85,85,8500,,,,,4,2040,提升圣骑2040物防,
100485,86级圣骑被动技能4,86,86,8600,,,,,4,2064,提升圣骑2064物防,
100486,87级圣骑被动技能4,87,87,8700,,,,,4,2088,提升圣骑2088物防,
100487,88级圣骑被动技能4,88,88,8800,,,,,4,2112,提升圣骑2112物防,
100488,89级圣骑被动技能4,89,89,8900,,,,,4,2136,提升圣骑2136物防,
100489,90级圣骑被动技能4,90,90,9000,,,,,4,2160,提升圣骑2160物防,
100490,91级圣骑被动技能4,91,91,9100,,,,,4,2184,提升圣骑2184物防,
100491,92级圣骑被动技能4,92,92,9200,,,,,4,2208,提升圣骑2208物防,
100492,93级圣骑被动技能4,93,93,9300,,,,,4,2232,提升圣骑2232物防,
100493,94级圣骑被动技能4,94,94,9400,,,,,4,2256,提升圣骑2256物防,
100494,95级圣骑被动技能4,95,95,9500,,,,,4,2280,提升圣骑2280物防,
100495,96级圣骑被动技能4,96,96,9600,,,,,4,2304,提升圣骑2304物防,
100496,97级圣骑被动技能4,97,97,9700,,,,,4,2328,提升圣骑2328物防,
100497,98级圣骑被动技能4,98,98,9800,,,,,4,2352,提升圣骑2352物防,
100498,99级圣骑被动技能4,99,99,9900,,,,,4,2376,提升圣骑2376物防,
100499,100级圣骑被动技能4,100,100,10000,,,,,4,2400,提升圣骑2400物防,
100500,1级圣骑被动技能5,1,1,100,,,,,5,17,提升圣骑17技攻,
100501,2级圣骑被动技能5,2,2,200,,,,,5,34,提升圣骑34技攻,
100502,3级圣骑被动技能5,3,3,300,,,,,5,51,提升圣骑51技攻,
100503,4级圣骑被动技能5,4,4,400,,,,,5,68,提升圣骑68技攻,
100504,5级圣骑被动技能5,5,5,500,,,,,5,86,提升圣骑86技攻,
100505,6级圣骑被动技能5,6,6,600,,,,,5,103,提升圣骑103技攻,
100506,7级圣骑被动技能5,7,7,700,,,,,5,120,提升圣骑120技攻,
100507,8级圣骑被动技能5,8,8,800,,,,,5,137,提升圣骑137技攻,
100508,9级圣骑被动技能5,9,9,900,,,,,5,154,提升圣骑154技攻,
100509,10级圣骑被动技能5,10,10,1000,,,,,5,172,提升圣骑172技攻,
100510,11级圣骑被动技能5,11,11,1100,,,,,5,189,提升圣骑189技攻,
100511,12级圣骑被动技能5,12,12,1200,,,,,5,206,提升圣骑206技攻,
100512,13级圣骑被动技能5,13,13,1300,,,,,5,223,提升圣骑223技攻,
100513,14级圣骑被动技能5,14,14,1400,,,,,5,240,提升圣骑240技攻,
100514,15级圣骑被动技能5,15,15,1500,,,,,5,258,提升圣骑258技攻,
100515,16级圣骑被动技能5,16,16,1600,,,,,5,275,提升圣骑275技攻,
100516,17级圣骑被动技能5,17,17,1700,,,,,5,292,提升圣骑292技攻,
100517,18级圣骑被动技能5,18,18,1800,,,,,5,309,提升圣骑309技攻,
100518,19级圣骑被动技能5,19,19,1900,,,,,5,326,提升圣骑326技攻,
100519,20级圣骑被动技能5,20,20,2000,,,,,5,344,提升圣骑344技攻,
100520,21级圣骑被动技能5,21,21,2100,,,,,5,361,提升圣骑361技攻,
100521,22级圣骑被动技能5,22,22,2200,,,,,5,378,提升圣骑378技攻,
100522,23级圣骑被动技能5,23,23,2300,,,,,5,395,提升圣骑395技攻,
100523,24级圣骑被动技能5,24,24,2400,,,,,5,412,提升圣骑412技攻,
100524,25级圣骑被动技能5,25,25,2500,,,,,5,430,提升圣骑430技攻,
100525,26级圣骑被动技能5,26,26,2600,,,,,5,447,提升圣骑447技攻,
100526,27级圣骑被动技能5,27,27,2700,,,,,5,464,提升圣骑464技攻,
100527,28级圣骑被动技能5,28,28,2800,,,,,5,481,提升圣骑481技攻,
100528,29级圣骑被动技能5,29,29,2900,,,,,5,498,提升圣骑498技攻,
100529,30级圣骑被动技能5,30,30,3000,,,,,5,516,提升圣骑516技攻,
100530,31级圣骑被动技能5,31,31,3100,,,,,5,533,提升圣骑533技攻,
100531,32级圣骑被动技能5,32,32,3200,,,,,5,550,提升圣骑550技攻,
100532,33级圣骑被动技能5,33,33,3300,,,,,5,567,提升圣骑567技攻,
100533,34级圣骑被动技能5,34,34,3400,,,,,5,584,提升圣骑584技攻,
100534,35级圣骑被动技能5,35,35,3500,,,,,5,602,提升圣骑602技攻,
100535,36级圣骑被动技能5,36,36,3600,,,,,5,619,提升圣骑619技攻,
100536,37级圣骑被动技能5,37,37,3700,,,,,5,636,提升圣骑636技攻,
100537,38级圣骑被动技能5,38,38,3800,,,,,5,653,提升圣骑653技攻,
100538,39级圣骑被动技能5,39,39,3900,,,,,5,670,提升圣骑670技攻,
100539,40级圣骑被动技能5,40,40,4000,,,,,5,688,提升圣骑688技攻,
100540,41级圣骑被动技能5,41,41,4100,,,,,5,705,提升圣骑705技攻,
100541,42级圣骑被动技能5,42,42,4200,,,,,5,722,提升圣骑722技攻,
100542,43级圣骑被动技能5,43,43,4300,,,,,5,739,提升圣骑739技攻,
100543,44级圣骑被动技能5,44,44,4400,,,,,5,756,提升圣骑756技攻,
100544,45级圣骑被动技能5,45,45,4500,,,,,5,774,提升圣骑774技攻,
100545,46级圣骑被动技能5,46,46,4600,,,,,5,791,提升圣骑791技攻,
100546,47级圣骑被动技能5,47,47,4700,,,,,5,808,提升圣骑808技攻,
100547,48级圣骑被动技能5,48,48,4800,,,,,5,825,提升圣骑825技攻,
100548,49级圣骑被动技能5,49,49,4900,,,,,5,842,提升圣骑842技攻,
100549,50级圣骑被动技能5,50,50,5000,,,,,5,860,提升圣骑860技攻,
100550,51级圣骑被动技能5,51,51,5100,,,,,5,877,提升圣骑877技攻,
100551,52级圣骑被动技能5,52,52,5200,,,,,5,894,提升圣骑894技攻,
100552,53级圣骑被动技能5,53,53,5300,,,,,5,911,提升圣骑911技攻,
100553,54级圣骑被动技能5,54,54,5400,,,,,5,928,提升圣骑928技攻,
100554,55级圣骑被动技能5,55,55,5500,,,,,5,946,提升圣骑946技攻,
100555,56级圣骑被动技能5,56,56,5600,,,,,5,963,提升圣骑963技攻,
100556,57级圣骑被动技能5,57,57,5700,,,,,5,980,提升圣骑980技攻,
100557,58级圣骑被动技能5,58,58,5800,,,,,5,997,提升圣骑997技攻,
100558,59级圣骑被动技能5,59,59,5900,,,,,5,1014,提升圣骑1014技攻,
100559,60级圣骑被动技能5,60,60,6000,,,,,5,1032,提升圣骑1032技攻,
100560,61级圣骑被动技能5,61,61,6100,,,,,5,1049,提升圣骑1049技攻,
100561,62级圣骑被动技能5,62,62,6200,,,,,5,1066,提升圣骑1066技攻,
100562,63级圣骑被动技能5,63,63,6300,,,,,5,1083,提升圣骑1083技攻,
100563,64级圣骑被动技能5,64,64,6400,,,,,5,1100,提升圣骑1100技攻,
100564,65级圣骑被动技能5,65,65,6500,,,,,5,1118,提升圣骑1118技攻,
100565,66级圣骑被动技能5,66,66,6600,,,,,5,1135,提升圣骑1135技攻,
100566,67级圣骑被动技能5,67,67,6700,,,,,5,1152,提升圣骑1152技攻,
100567,68级圣骑被动技能5,68,68,6800,,,,,5,1169,提升圣骑1169技攻,
100568,69级圣骑被动技能5,69,69,6900,,,,,5,1186,提升圣骑1186技攻,
100569,70级圣骑被动技能5,70,70,7000,,,,,5,1204,提升圣骑1204技攻,
100570,71级圣骑被动技能5,71,71,7100,,,,,5,1221,提升圣骑1221技攻,
100571,72级圣骑被动技能5,72,72,7200,,,,,5,1238,提升圣骑1238技攻,
100572,73级圣骑被动技能5,73,73,7300,,,,,5,1255,提升圣骑1255技攻,
100573,74级圣骑被动技能5,74,74,7400,,,,,5,1272,提升圣骑1272技攻,
100574,75级圣骑被动技能5,75,75,7500,,,,,5,1290,提升圣骑1290技攻,
100575,76级圣骑被动技能5,76,76,7600,,,,,5,1307,提升圣骑1307技攻,
100576,77级圣骑被动技能5,77,77,7700,,,,,5,1324,提升圣骑1324技攻,
100577,78级圣骑被动技能5,78,78,7800,,,,,5,1341,提升圣骑1341技攻,
100578,79级圣骑被动技能5,79,79,7900,,,,,5,1358,提升圣骑1358技攻,
100579,80级圣骑被动技能5,80,80,8000,,,,,5,1376,提升圣骑1376技攻,
100580,81级圣骑被动技能5,81,81,8100,,,,,5,1393,提升圣骑1393技攻,
100581,82级圣骑被动技能5,82,82,8200,,,,,5,1410,提升圣骑1410技攻,
100582,83级圣骑被动技能5,83,83,8300,,,,,5,1427,提升圣骑1427技攻,
100583,84级圣骑被动技能5,84,84,8400,,,,,5,1444,提升圣骑1444技攻,
100584,85级圣骑被动技能5,85,85,8500,,,,,5,1462,提升圣骑1462技攻,
100585,86级圣骑被动技能5,86,86,8600,,,,,5,1479,提升圣骑1479技攻,
100586,87级圣骑被动技能5,87,87,8700,,,,,5,1496,提升圣骑1496技攻,
100587,88级圣骑被动技能5,88,88,8800,,,,,5,1513,提升圣骑1513技攻,
100588,89级圣骑被动技能5,89,89,8900,,,,,5,1530,提升圣骑1530技攻,
100589,90级圣骑被动技能5,90,90,9000,,,,,5,1548,提升圣骑1548技攻,
100590,91级圣骑被动技能5,91,91,9100,,,,,5,1565,提升圣骑1565技攻,
100591,92级圣骑被动技能5,92,92,9200,,,,,5,1582,提升圣骑1582技攻,
100592,93级圣骑被动技能5,93,93,9300,,,,,5,1599,提升圣骑1599技攻,
100593,94级圣骑被动技能5,94,94,9400,,,,,5,1616,提升圣骑1616技攻,
100594,95级圣骑被动技能5,95,95,9500,,,,,5,1634,提升圣骑1634技攻,
100595,96级圣骑被动技能5,96,96,9600,,,,,5,1651,提升圣骑1651技攻,
100596,97级圣骑被动技能5,97,97,9700,,,,,5,1668,提升圣骑1668技攻,
100597,98级圣骑被动技能5,98,98,9800,,,,,5,1685,提升圣骑1685技攻,
100598,99级圣骑被动技能5,99,99,9900,,,,,5,1702,提升圣骑1702技攻,
100599,100级圣骑被动技能5,100,100,10000,,,,,5,1720,提升圣骑1720技攻,
100600,1级圣骑被动技能6,1,1,100,,,,,6,24,提升圣骑24技防,
100601,2级圣骑被动技能6,2,2,200,,,,,6,48,提升圣骑48技防,
100602,3级圣骑被动技能6,3,3,300,,,,,6,72,提升圣骑72技防,
100603,4级圣骑被动技能6,4,4,400,,,,,6,96,提升圣骑96技防,
100604,5级圣骑被动技能6,5,5,500,,,,,6,120,提升圣骑120技防,
100605,6级圣骑被动技能6,6,6,600,,,,,6,144,提升圣骑144技防,
100606,7级圣骑被动技能6,7,7,700,,,,,6,168,提升圣骑168技防,
100607,8级圣骑被动技能6,8,8,800,,,,,6,192,提升圣骑192技防,
100608,9级圣骑被动技能6,9,9,900,,,,,6,216,提升圣骑216技防,
100609,10级圣骑被动技能6,10,10,1000,,,,,6,240,提升圣骑240技防,
100610,11级圣骑被动技能6,11,11,1100,,,,,6,264,提升圣骑264技防,
100611,12级圣骑被动技能6,12,12,1200,,,,,6,288,提升圣骑288技防,
100612,13级圣骑被动技能6,13,13,1300,,,,,6,312,提升圣骑312技防,
100613,14级圣骑被动技能6,14,14,1400,,,,,6,336,提升圣骑336技防,
100614,15级圣骑被动技能6,15,15,1500,,,,,6,360,提升圣骑360技防,
100615,16级圣骑被动技能6,16,16,1600,,,,,6,384,提升圣骑384技防,
100616,17级圣骑被动技能6,17,17,1700,,,,,6,408,提升圣骑408技防,
100617,18级圣骑被动技能6,18,18,1800,,,,,6,432,提升圣骑432技防,
100618,19级圣骑被动技能6,19,19,1900,,,,,6,456,提升圣骑456技防,
100619,20级圣骑被动技能6,20,20,2000,,,,,6,480,提升圣骑480技防,
100620,21级圣骑被动技能6,21,21,2100,,,,,6,504,提升圣骑504技防,
100621,22级圣骑被动技能6,22,22,2200,,,,,6,528,提升圣骑528技防,
100622,23级圣骑被动技能6,23,23,2300,,,,,6,552,提升圣骑552技防,
100623,24级圣骑被动技能6,24,24,2400,,,,,6,576,提升圣骑576技防,
100624,25级圣骑被动技能6,25,25,2500,,,,,6,600,提升圣骑600技防,
100625,26级圣骑被动技能6,26,26,2600,,,,,6,624,提升圣骑624技防,
100626,27级圣骑被动技能6,27,27,2700,,,,,6,648,提升圣骑648技防,
100627,28级圣骑被动技能6,28,28,2800,,,,,6,672,提升圣骑672技防,
100628,29级圣骑被动技能6,29,29,2900,,,,,6,696,提升圣骑696技防,
100629,30级圣骑被动技能6,30,30,3000,,,,,6,720,提升圣骑720技防,
100630,31级圣骑被动技能6,31,31,3100,,,,,6,744,提升圣骑744技防,
100631,32级圣骑被动技能6,32,32,3200,,,,,6,768,提升圣骑768技防,
100632,33级圣骑被动技能6,33,33,3300,,,,,6,792,提升圣骑792技防,
100633,34级圣骑被动技能6,34,34,3400,,,,,6,816,提升圣骑816技防,
100634,35级圣骑被动技能6,35,35,3500,,,,,6,840,提升圣骑840技防,
100635,36级圣骑被动技能6,36,36,3600,,,,,6,864,提升圣骑864技防,
100636,37级圣骑被动技能6,37,37,3700,,,,,6,888,提升圣骑888技防,
100637,38级圣骑被动技能6,38,38,3800,,,,,6,912,提升圣骑912技防,
100638,39级圣骑被动技能6,39,39,3900,,,,,6,936,提升圣骑936技防,
100639,40级圣骑被动技能6,40,40,4000,,,,,6,960,提升圣骑960技防,
100640,41级圣骑被动技能6,41,41,4100,,,,,6,984,提升圣骑984技防,
100641,42级圣骑被动技能6,42,42,4200,,,,,6,1008,提升圣骑1008技防,
100642,43级圣骑被动技能6,43,43,4300,,,,,6,1032,提升圣骑1032技防,
100643,44级圣骑被动技能6,44,44,4400,,,,,6,1056,提升圣骑1056技防,
100644,45级圣骑被动技能6,45,45,4500,,,,,6,1080,提升圣骑1080技防,
100645,46级圣骑被动技能6,46,46,4600,,,,,6,1104,提升圣骑1104技防,
100646,47级圣骑被动技能6,47,47,4700,,,,,6,1128,提升圣骑1128技防,
100647,48级圣骑被动技能6,48,48,4800,,,,,6,1152,提升圣骑1152技防,
100648,49级圣骑被动技能6,49,49,4900,,,,,6,1176,提升圣骑1176技防,
100649,50级圣骑被动技能6,50,50,5000,,,,,6,1200,提升圣骑1200技防,
100650,51级圣骑被动技能6,51,51,5100,,,,,6,1224,提升圣骑1224技防,
100651,52级圣骑被动技能6,52,52,5200,,,,,6,1248,提升圣骑1248技防,
100652,53级圣骑被动技能6,53,53,5300,,,,,6,1272,提升圣骑1272技防,
100653,54级圣骑被动技能6,54,54,5400,,,,,6,1296,提升圣骑1296技防,
100654,55级圣骑被动技能6,55,55,5500,,,,,6,1320,提升圣骑1320技防,
100655,56级圣骑被动技能6,56,56,5600,,,,,6,1344,提升圣骑1344技防,
100656,57级圣骑被动技能6,57,57,5700,,,,,6,1368,提升圣骑1368技防,
100657,58级圣骑被动技能6,58,58,5800,,,,,6,1392,提升圣骑1392技防,
100658,59级圣骑被动技能6,59,59,5900,,,,,6,1416,提升圣骑1416技防,
100659,60级圣骑被动技能6,60,60,6000,,,,,6,1440,提升圣骑1440技防,
100660,61级圣骑被动技能6,61,61,6100,,,,,6,1464,提升圣骑1464技防,
100661,62级圣骑被动技能6,62,62,6200,,,,,6,1488,提升圣骑1488技防,
100662,63级圣骑被动技能6,63,63,6300,,,,,6,1512,提升圣骑1512技防,
100663,64级圣骑被动技能6,64,64,6400,,,,,6,1536,提升圣骑1536技防,
100664,65级圣骑被动技能6,65,65,6500,,,,,6,1560,提升圣骑1560技防,
100665,66级圣骑被动技能6,66,66,6600,,,,,6,1584,提升圣骑1584技防,
100666,67级圣骑被动技能6,67,67,6700,,,,,6,1608,提升圣骑1608技防,
100667,68级圣骑被动技能6,68,68,6800,,,,,6,1632,提升圣骑1632技防,
100668,69级圣骑被动技能6,69,69,6900,,,,,6,1656,提升圣骑1656技防,
100669,70级圣骑被动技能6,70,70,7000,,,,,6,1680,提升圣骑1680技防,
100670,71级圣骑被动技能6,71,71,7100,,,,,6,1704,提升圣骑1704技防,
100671,72级圣骑被动技能6,72,72,7200,,,,,6,1728,提升圣骑1728技防,
100672,73级圣骑被动技能6,73,73,7300,,,,,6,1752,提升圣骑1752技防,
100673,74级圣骑被动技能6,74,74,7400,,,,,6,1776,提升圣骑1776技防,
100674,75级圣骑被动技能6,75,75,7500,,,,,6,1800,提升圣骑1800技防,
100675,76级圣骑被动技能6,76,76,7600,,,,,6,1824,提升圣骑1824技防,
100676,77级圣骑被动技能6,77,77,7700,,,,,6,1848,提升圣骑1848技防,
100677,78级圣骑被动技能6,78,78,7800,,,,,6,1872,提升圣骑1872技防,
100678,79级圣骑被动技能6,79,79,7900,,,,,6,1896,提升圣骑1896技防,
