id,title,pAtkBase,pAtkPer,mAtkBase,mAtkPer,addTarget,addStage,castStart,castOffset,castEnd,castRange,castAngle,castVel,castMax,castGap,castAi,castArg,castSet,callId,hitDelay,hitDura,hitGap,hitSet,targetCamp,actTime,actSet,rType,rWidth,rArg1,rArg2,repeat,playEx,actVel,hitKind,hitDist,atkBuff,hitBuff,atkSp,hitSp,atkAnimName,atkAnimPost,atkCamera,hitCamera,ownFx,ownDelay,atkFx,atkDelay,atkSound,atkCv,hitAnim,hitFx,hitSound,endRow,,,,,,,,,,
1314010,双重审判2级,,,,0.04,1,2,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314020,双重审判3级,,,,,1,2,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314030,双重审判4级,,,,0.08,1,2,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314040,双重审判5级,,,,,1,2,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314050,双重审判6级,,,,0.12,1,2,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314060,双重审判7级,,,,,1,2,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314070,双重审判8级,,,,0.16,1,2,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314080,双重审判9级,,,,,1,2,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314090,双重审判10级,,,,0.2,1,2,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115000,绝对神罚1级1,,,,3.3,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115010,绝对神罚2级1,,,,3.6,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115020,绝对神罚3级1,,,,3.9,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115030,绝对神罚4级1,,,,4.2,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115040,绝对神罚5级1,,,,4.5,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115050,绝对神罚6级1,,,,4.8,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115060,绝对神罚7级1,,,,5.1,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115070,绝对神罚8级1,,,,5.4,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115080,绝对神罚9级1,,,,5.7,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1115090,绝对神罚10级1,,,,6,,,,,,5,,,1,,,,,,0.563,0.22,,2,2,1.2,,1,3,12,,1,,1.25808,,1,,,,,HolyAttack,,206,,,,1066,,210077,400208,5,2001,260002,,,,,,,,,,,
1215000,绝对神盾1级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10200,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215010,绝对神盾2级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10201,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215020,绝对神盾3级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10202,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215030,绝对神盾4级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10203,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215040,绝对神盾5级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10204,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215050,绝对神盾6级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10205,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215060,绝对神盾7级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10206,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215070,绝对神盾8级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10207,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215080,绝对神盾9级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10208,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1215090,绝对神盾10级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10209,,,,,,,,,,,,,,,2061,,,,,,,,,,,,
1315000,绝对神威1级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10300,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315010,绝对神威2级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10301,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315020,绝对神威3级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10302,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315030,绝对神威4级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10303,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315040,绝对神威5级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10304,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315050,绝对神威6级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10305,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315060,绝对神威7级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10306,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315070,绝对神威8级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10307,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315080,绝对神威9级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10308,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315090,绝对神威10级,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,,,,,10309,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120000,圣天使之歌1级,,,,1.02,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120001,圣天使之歌1级,,,,1.32,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120002,圣天使之歌1级,,,,0.615,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120003,圣天使之歌1级,,,,1.63,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120004,圣天使之歌1级,,,,1.32,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120005,圣天使之歌1级,,,,0.92,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120010,圣天使之歌2级,,,,1.04,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120011,圣天使之歌2级,,,,1.34,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120012,圣天使之歌2级,,,,0.63,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120013,圣天使之歌2级,,,,1.66,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120014,圣天使之歌2级,,,,1.34,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120015,圣天使之歌2级,,,,0.94,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120020,圣天使之歌3级,,,,1.06,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120021,圣天使之歌3级,,,,1.36,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120022,圣天使之歌3级,,,,0.645,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120023,圣天使之歌3级,,,,1.69,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120024,圣天使之歌3级,,,,1.36,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120025,圣天使之歌3级,,,,0.96,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120030,圣天使之歌4级,,,,1.08,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120031,圣天使之歌4级,,,,1.38,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120032,圣天使之歌4级,,,,0.66,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120033,圣天使之歌4级,,,,1.72,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120034,圣天使之歌4级,,,,1.38,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120035,圣天使之歌4级,,,,0.98,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120040,圣天使之歌5级,,,,1.1,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120041,圣天使之歌5级,,,,1.4,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120042,圣天使之歌5级,,,,0.675,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120043,圣天使之歌5级,,,,1.75,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120044,圣天使之歌5级,,,,1.4,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120045,圣天使之歌5级,,,,1,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120050,圣天使之歌6级,,,,1.12,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120051,圣天使之歌6级,,,,1.42,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120052,圣天使之歌6级,,,,0.69,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120053,圣天使之歌6级,,,,1.78,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120054,圣天使之歌6级,,,,1.42,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120055,圣天使之歌6级,,,,1.02,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120060,圣天使之歌7级,,,,1.14,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120061,圣天使之歌7级,,,,1.44,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120062,圣天使之歌7级,,,,0.705,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120063,圣天使之歌7级,,,,1.81,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120064,圣天使之歌7级,,,,1.44,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120065,圣天使之歌7级,,,,1.04,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120070,圣天使之歌8级,,,,1.16,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120071,圣天使之歌8级,,,,1.46,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120072,圣天使之歌8级,,,,0.72,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120073,圣天使之歌8级,,,,1.84,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120074,圣天使之歌8级,,,,1.46,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120075,圣天使之歌8级,,,,1.06,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120080,圣天使之歌9级,,,,1.18,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120081,圣天使之歌9级,,,,1.48,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120082,圣天使之歌9级,,,,0.735,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120083,圣天使之歌9级,,,,1.87,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120084,圣天使之歌9级,,,,1.48,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120085,圣天使之歌9级,,,,1.08,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120090,圣天使之歌10级,,,,1.2,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120091,圣天使之歌10级,,,,1.5,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120092,圣天使之歌10级,,,,0.75,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120093,圣天使之歌10级,,,,1.9,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120094,圣天使之歌10级,,,,1.5,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120095,圣天使之歌10级,,,,1.1,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120100,圣天使之歌11级,,,,1.22,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120101,圣天使之歌11级,,,,1.52,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120102,圣天使之歌11级,,,,0.765,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120103,圣天使之歌11级,,,,1.93,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120104,圣天使之歌11级,,,,1.52,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120105,圣天使之歌11级,,,,1.12,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120110,圣天使之歌12级,,,,1.24,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120111,圣天使之歌12级,,,,1.54,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120112,圣天使之歌12级,,,,0.78,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120113,圣天使之歌12级,,,,1.96,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120114,圣天使之歌12级,,,,1.54,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120115,圣天使之歌12级,,,,1.14,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120120,圣天使之歌13级,,,,1.26,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120121,圣天使之歌13级,,,,1.56,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120122,圣天使之歌13级,,,,0.795,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120123,圣天使之歌13级,,,,1.99,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
1120124,圣天使之歌13级,,,,1.56,,,SmartDir,,,4,,,,,Bind,,,,0.481,0.895,0.513,3,2,1.333,26,3,4,179,,1,,,,1,,,,,ComboE,,,2,,,1078,,210073,,2,2001,260004,,,,,,,,,,,
1120125,圣天使之歌13级,,,,1.16,,,SmartDir,,,4,,,,,Bind,,,,0.1633,0.6,0.18,3,2,1.633,26,3,4,179,,1,,,,,,,,,ComboF,,202,2,,,1079,,210074,400208,4,2001,260002,,,,,,,,,,,
1120130,圣天使之歌14级,,,,1.28,,,SmartDir,,,5,,,,,Bind,,,,0.354,,,3,2,1.267,26,3,3.5,,,1,,,,-1,10600,,,,ComboA,,101,,,,1074,,210069,400210,5,2011,260011,,,,,,,,,,,
1120131,圣天使之歌14级,,,,1.58,,,SmartDir,,,5,,,,,Bind,,,,0.184,0.858,0.763,3,2,0.908,26,2,5,179,-179,1,,,,,,,,,ComboB,,,2,,,1075,,210070,,3,2001,260004,,,,,,,,,,,
1120132,圣天使之歌14级,,,,0.81,,,SmartDir,,,4.5,,,,,Bind,,,,0.234,1.025,0.16,3,2,1.367,26,1,2,4.5,,1,,,,-1,,,,,ComboC,,,2,,,1076,,210071,,2,2001,260001,,,,,,,,,,,
1120133,圣天使之歌14级,,,,2.02,,,SmartDir,,,5,,,,,Bind,,,,0.282,,,3,2,0.5,26,1,2,5,,1,,,,,,,,,ComboD,,,2,,,1077,,210072,,2,2001,260001,,,,,,,,,,,
