id,title,ico,soul_bk,soul_show,soul_front,rank,job,level,hp,mp,sp,patk,pdef,matk,mdef,crit,parry,weakdef,weakatk,hit,dodge,natureatk,naturedef,holyatk,holydef,darkatk,darkdef,speed,aiId,aiDefenseId,attack,skill,bornBuff,dieSkill,drop_type,bornFx,avatar,hitCv,dieCv,story,desc,cut_coin,cut_max,endRow
100409,埃涅阿斯,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100409,,,,,,,
100410,布里赛伊斯,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100410,,,,,,,
100411,卡珊德拉,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100411,,,,,,,
100412,费格斯,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100412,,,,,,,
100413,戴维德,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100413,,,,,,,
100414,格林,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100414,,,,,,,
100415,琉玲,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100415,,,,,,,
100416,欧文,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100416,,,,,,,
100417,阿喀琉斯,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100417,,,,,,,
#100418,海伦,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,#100418,,,,,,,
#100419,美狄亚,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,#100419,,,,,,,
100420,帕里斯 ,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100420,,,,,,,
100421,优尼,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100421,,,,,,,
100422,克里斯,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100422,,,,,,,
100423,老巫师原版,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100423,,,,,,,
100424,老巫师偏色,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100424,,,,,,,
100425,女模1,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100425,,,,,,,
100426,女模1b,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100426,,,,,,,
100427,女模1c,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100427,,,,,,,
100428,女模2,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100428,,,,,,,
100429,女模2b,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100429,,,,,,,
100430,女模2c,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100430,,,,,,,
100431,女模2d,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100431,,,,,,,
100432,女模2e,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100432,,,,,,,
100433,老头,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100433,,,,,,,
100434,卫兵,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100434,,,,,,,
100435,男模1,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100435,,,,,,,
100436,男模1b,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100436,,,,,,,
100437,男模1c,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100437,,,,,,,
100438,壮汉1,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100438,,,,,,,
100439,铁匠1,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100439,,,,,,,
100440,商人1,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100440,,,,,,,
100441,小妹妹1,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100441,,,,,,,
100442,小妹妹偏色,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100442,,,,,,,
100443,王子,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100443,,,,,,,
100444,国王,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100444,,,,,,,
100445,暗黑游侠,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100445,,,,,,,
100446,暗黑游侠 灰,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,1009,,,,,,,,100446,,,,,,,
100447,将军,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,1016,,,,,,,,100447,,,,金色将军,,,
100448,哥布林剑士,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,102,,,,,,,,100448,,,,哥布林剑士,,,
100449,美狄亚,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,1017,,,,,,,,100449,,,,,,,
100450,镰刀死神,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,1008,,,,,,,,100450,,,,镰刀死神,,,
100451,远征军队长,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,101,,,,,,,,100451,,,,远征军队长,,,
100452,死灵骑士 a,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,101,,,,,,,,100452,,,,死灵骑士,,,
1001001,狼人,,,,,1,32,1,100,,100,80,20,80,15,0,0,15,5,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1001001,420031,420022,,狼人,,,
1002001,哥布林剑士,,,,,1,32,3,150,,100,110,50,110,45,0,0,15,5,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1002001,420021,420022,,哥布林剑士,,,
1002002,狼人,,,,,1,32,3,140,,100,115,45,115,40,0,0,15,5,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1002002,420031,420022,,狼人,,,
1002003,亡灵精英,,,,,2,128,3,700,,100,130,60,130,55,0,0,15,5,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2004003,420011,420012,,邪恶亡灵(boss),,,
1003001,哥布林剑士,,,,,1,32,4,180,,100,140,70,140,65,0,0,15,5,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1003001,420021,420022,,哥布林剑士,,,
1003002,变异狼人,,,,,2,32,1,1000,,100,180,100,150,95,0,0,15,5,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1}",[560100],,1,,1003002,420031,420022,,狼人(boss),,,
1004001,哥布林剑士,,,,,1,32,5,200,,100,150,90,150,85,0,0,15,5,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1004001,420021,420022,,哥布林剑士,,,
1004002,哥布林剑士,,,,,1,32,5,200,,100,150,90,150,85,0,0,15,5,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1004002,420021,420022,,哥布林剑士,,,
1004003,暗黑雅典娜,,,,,2,32,5,1000,,100,180,180,150,100,0,0,15,5,,,,,,,,,4300,1001,,[8286],"{""8289"":1,""8287"":1,""8288"":1}",[560100],,1,,1004003,,,,狼人(boss),,,
1005001,邪恶英灵,,,,,1,128,8,210,,100,165,100,165,95,0,0,15,5,,,,,,,,,4300,202,,[8126],,,,0,,1005001,,,,邪恶巫师,,,
1005002,哥布林剑士,,,,,1,32,7,220,,100,165,105,165,100,0,0,15,5,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1005002,420021,420022,,哥布林剑士,,,
1005003,狼人头领,,,,,2,32,7,1600,,100,220,170,170,140,0,0,15,5,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8107"":1,""8182"":1}",[560100],,1,,1005003,420031,420022,,狼人(boss),,,
1006001,哥布林剑士,,,,,1,32,7,240,,100,180,115,180,110,0,0,30,25,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1006001,420021,420022,,哥布林剑士,,,
1006002,狼人,,,,,1,32,7,230,,100,185,110,185,105,0,0,30,25,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1006002,420031,420022,,狼人,,,
1006003,邪恶巫师,,,,,2,128,7,2000,,100,250,155,220,155,0,0,30,25,,,,,,,,,4300,201,,[8104],"{""8117"":1}",[560100],,1,,1006003,,,,邪恶巫师(boss),,,
1007001,哥布林剑士,,,,,1,32,8,260,,100,205,135,205,135,0,0,30,25,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1007001,420021,420022,,哥布林剑士,,,
1007002,狼人,,,,,1,32,8,250,,100,210,130,210,130,0,0,30,25,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1007002,420031,420022,,狼人,,,
1007003,邪恶巫师,,,,,2,128,8,2500,,100,280,160,240,160,0,0,30,25,,,,,,,,,4300,201,,[8104],"{""8117"":1}",[560100],,1,,1007003,,,,邪恶巫师(boss),,,
1008001,狼人,,,,,1,32,8,320,,100,230,150,230,150,0,0,30,25,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1008001,420031,420022,,狼人,,,
1008002,哥布林剑士,,,,,1,32,8,350,,100,220,155,220,155,0,0,30,25,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1008002,420021,420022,,哥布林剑士,,,
1008003,邪恶巫师,,,,,1,128,8,300,,100,220,145,220,145,0,0,30,25,,,,,,,,,4300,201,,[8104],,,,0,,1008003,,,,邪恶巫师,,,
1008004,邪恶英灵,,,,,1,128,8,300,,100,220,145,220,145,0,0,30,25,,,,,,,,,4300,202,,[8126],,,,0,,1008004,,,,邪恶巫师,,,
1008005,芬里尔狼,,,,,3,32,8,3500,,100,290,220,260,220,10,10,30,25,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8182"":1,""8107"":1,""8106"":1,""8009"":1}",[560100],,2,[11],1008005,420031,420022,,狼人(boss),10,30,
1008006,魔化芬里尔狼,,,,,3,32,8,3500,,100,320,250,280,250,10,10,35,30,,,,,,,,,4300,1002,,"[8102,8105]","{""8171"":1,""8170"":1,""8169"":1,""8182"":1}",[560100],,2,[11],1008006,420031,420022,,狼人(boss),10,30,
2001001,远征军守卫,,,,,1,32,11,400,,100,250,165,250,165,10,10,30,25,,,,,,,,,5000,101,,[8173],,,,0,,2001001,,,,远征军守卫,,,
2001002,邪恶的英灵,,,,,1,128,11,380,,100,250,155,250,155,10,10,30,25,,,,,,,,,5000,201,,[8126],,,,0,,2001002,,,,邪恶巫师,,,
2001003,邪恶巫师,,,,,2,128,11,3000,,100,350,230,350,230,10,10,30,25,,,,,,,,,4300,201,,[8104],"{""8117"":1}",[560100],,1,,2001003,,,,邪恶巫师(boss),,,
2002001,远征军守卫,,,,,1,32,11,450,,100,270,170,270,170,10,10,30,25,,,,,,,,,5000,101,,[8130],,,,0,,2002001,,,,远征军守卫,,,
2002002,邪恶的英灵,,,,,1,128,11,420,,100,270,160,270,160,10,10,30,25,,,,,,,,,5000,201,,[8126],,,,0,,2002002,,,,邪恶巫师,,,
2002003,芬里尔狼,,,,,2,32,45,3400,,100,380,240,380,240,10,10,35,30,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8182"":1,""8107"":1,""8106"":1}",[560100],,1,,2002003,420031,420022,,芬里尔狼,,,
2003001,希腊勇者,,,,,1,32,12,500,,100,290,180,290,180,10,10,35,30,,,,,,,,,5000,101,,[8101],,,,0,,2003001,,,,希腊勇者,,,
2003002,守卫狼人,,,,,1,32,12,450,,100,300,175,300,175,10,10,35,30,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2003002,420031,420022,,狼人,,,
2003003,阿喀琉斯,,,,,2,32,12,4000,,100,450,270,450,270,10,10,35,30,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,2003003,,,,阿喀琉斯(boss),,,
2004001,守墓者,,,,,1,32,15,650,,100,360,230,360,230,20,20,40,35,,,,,,,,,5000,101,,[8131],,,,0,,2004001,,,,守墓者,,,
2004002,邪恶的英灵,,,,,1,128,15,600,,100,360,220,360,220,20,20,40,35,,,,,,,,,5000,201,,[8172],,,,0,,2004002,,,,远征军守卫,,,
2004003,邪恶亡灵,,,,,2,128,15,5500,,100,520,320,520,320,20,20,40,35,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2004003,420011,420012,,邪恶亡灵(boss),,,
2005001,亡灵,,,,,1,128,16,620,,100,380,230,380,230,20,20,40,35,,,,,,,,,5000,201,,[8126],,,,0,,2005001,420011,,,亡灵,,,
2005002,死灵骑士,,,,,1,32,16,670,,100,380,240,380,240,20,20,40,35,,,,,,,,,5000,101,,[8155],,,,0,,2005002,,,,死灵骑士,,,
2005003,希腊勇者,,,,,2,32,16,6500,,100,550,340,550,340,20,20,40,35,,,,,,,,,5000,101,,[8101],"{""8116"":1,""8115"":1,""8114"":1}",[560100],,1,,2005003,,,,希腊勇者,,,
2006001,死灵骑士,,,,,1,32,18,800,,100,480,300,480,300,25,25,45,40,,,,,,,,,5000,101,,[8138],,,,0,,2006001,,,,死灵骑士,,,
2006002,炸弹哥布林,,,,,1,128,18,750,,100,480,280,480,280,25,25,45,40,,,,,,,,,4300,201,,[8229],,,,0,,2006002,420021,420022,,炸弹哥布林,,,
2006003,斯琳娜公主,,,,,3,128,18,9000,,100,750,420,750,420,25,25,45,40,,,,,,,,,5000,1006,,[8159],"{""8161"":1,""8162"":1,""8160"":1}",[560100],,2,[11],2006003,,,,斯琳娜公主(boss),10,30,
2007001,希腊勇者,,,,,1,32,19,930,,100,580,380,580,380,30,30,50,45,,,,,,,,,5000,101,,[8101],,,,0,,2007001,,,,希腊勇者,,,
2007002,邪恶巫师,,,,,1,128,19,880,,100,580,360,580,360,30,30,50,45,,,,,,,,,5000,201,,[8104],,,,0,,2007002,,,,邪恶巫师,,,
2007003,邪恶亡灵,,,,,2,128,21,10000,,100,850,450,850,450,30,30,50,45,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2007003,420011,420012,,邪恶亡灵(boss),,,
2008001,狼人,,,,,1,32,20,950,,100,620,390,620,390,30,30,50,45,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2008001,420031,420022,,狼人,,,
2008002,邪恶的英灵,,,,,1,128,20,920,,100,600,370,600,370,30,30,50,45,,,,,,,,,5000,201,,[8172],,,,0,,2008002,,,,亡灵,,,
2008003,狼人头领,,,,,2,32,20,10400,,100,900,480,900,480,30,30,50,45,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8107"":1}",[560100],,1,,2008003,420031,420022,,狼人(boss),,,
2009001,远征军守卫,,,,,1,32,20,1000,,100,620,420,620,420,30,30,55,50,,,,,,,,,5000,101,,[8130],,,,0,,2009001,,,,远征军守卫,,,
2009002,炸弹哥布林,,,,,1,128,20,950,,100,620,400,620,400,35,35,55,50,,,,,,,,,4300,201,,[8229],,,,0,,2009002,420021,420022,,炸弹哥布林,,,
2009003,希腊勇者,,,,,2,32,20,10800,,100,925,480,925,480,35,35,55,50,,,,,,,,,5000,101,,[8101],"{""8116"":1,""8115"":1,""8114"":1}",[560100],,1,,2009003,,,,希腊勇者,,,
2010001,哥布林,,,,,1,32,21,1050,,100,640,440,640,440,35,35,55,50,,,,,,,,,5000,101,,"[8163,8164]",,,,0,,2010001,420021,420022,,哥布林剑士,,,
2010002,邪恶巫师,,,,,1,128,19,1000,,100,640,420,640,420,35,35,55,50,,,,,,,,,5000,201,,[8104],,,,0,,2010002,,,,邪恶巫师,,,
2010003,邪恶亡灵,,,,,2,128,21,11300,,100,950,500,950,500,35,35,55,50,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2010003,420011,420012,,邪恶亡灵(boss),,,
2011001,哥布林,,,,,1,32,21,1100,,100,660,470,660,470,35,35,55,50,,,,,,,,,5000,101,,"[8163,8164]",,,,0,,2011001,420021,420022,,哥布林剑士,,,
2011002,死灵骑士,,,,,1,32,21,1100,,100,660,470,660,470,35,35,55,50,,,,,,,,,5000,101,,[8138],,,,0,,2011002,,,,死灵骑士,,,
2011003,远征军队长,,,,,2,32,11,12000,,100,980,500,980,500,35,35,55,50,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,2011003,,,,远征军队长(boss),,,
2012001,亡灵,,,,,1,128,24,1400,,100,900,580,900,580,50,50,70,65,,,,,,,,,5000,201,,[8126],,,,0,,2012001,420011,,,亡灵,,,
2012002,丧尸傀儡,,,,,1,32,24,1500,,100,900,600,900,600,50,50,70,65,,,,,,,,,5000,101,,[8130],,,,0,,2012002,,,,远征军守卫,,,
2012003,丧尸英雄王,,,,,3,32,24,17000,,100,1500,700,1500,700,50,50,70,65,,,,,,,,,4300,1007,,[8189],"{""8191"":1,""8190"":1,""8011"":1}",[560100],,2,[11],2012003,,,,丧尸英雄王,10,30,
2012004,丧尸英雄王,,,,,3,32,24,17000,,100,1600,750,1600,750,50,50,70,65,,,,,,,,,5000,1011,,[8188],"{""8192"":1,""8191"":1,""8190"":1}",[560100],,2,[11],2012004,,,,丧尸英雄王,10,30,
2001101,远征军守卫,,,,,1,32,13,550,,100,320,200,320,200,15,15,35,30,,,,,,,,,5000,101,,[8130],,,,0,,2001101,,,,远征军守卫,,,
2001102,邪恶的英灵,,,,,1,128,13,500,,100,320,190,320,190,15,15,35,30,,,,,,,,,5000,201,,[8126],,,,0,,2001102,,,,邪恶英灵,,,
2001103,邪恶巫师,,,,,2,128,13,4400,,100,420,260,420,260,15,15,35,30,,,,,,,,,4300,201,,[8104],"{""8117"":1}",[560100],,1,,2001103,,,,邪恶巫师(boss),,,
2002101,远征军守卫,,,,,1,32,14,600,,100,330,210,330,210,15,15,35,30,,,,,,,,,5000,101,,[8130],,,,0,,2002101,,,,远征军守卫,,,
2002102,邪恶的英灵,,,,,1,128,14,550,,100,330,200,330,200,15,15,35,30,,,,,,,,,5000,201,,[8126],,,,0,,2002102,,,,邪恶的英灵,,,
2002103,芬里尔狼,,,,,2,32,45,4800,,100,450,280,450,280,15,15,40,35,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8182"":1,""8107"":1,""8106"":1}",[560100],,1,,2002103,420031,420022,,芬里尔狼,,,
2003101,希腊勇者,,,,,1,32,15,620,,100,340,220,340,220,15,15,40,35,,,,,,,,,5000,101,,[8101],,,,0,,2003101,,,,希腊勇者,,,
2003102,守卫狼人,,,,,1,32,15,600,,100,350,215,350,215,15,15,40,35,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2003102,420031,420022,,狼人,,,
2003103,阿喀琉斯,,,,,2,32,15,5500,,100,500,320,500,320,15,15,40,35,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,2003103,,,,阿喀琉斯(boss),,,
2004101,守墓者,,,,,1,32,16,700,,100,390,250,390,250,20,20,45,40,,,,,,,,,5000,101,,[8131],,,,0,,2004101,,,,守墓者,,,
2004102,邪恶的英灵,,,,,1,128,16,650,,100,390,240,390,240,20,20,45,40,,,,,,,,,5000,201,,[8172],,,,0,,2004102,,,,远征军守卫,,,
2004103,邪恶亡灵,,,,,2,128,16,6500,,100,570,350,570,350,20,20,45,40,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2004103,420011,420012,,邪恶亡灵(boss),,,
2005101,亡灵,,,,,1,128,17,680,,100,420,260,420,260,20,20,45,40,,,,,,,,,5000,201,,[8126],,,,0,,2005101,420011,,,亡灵,,,
2005102,死灵骑士,,,,,1,32,17,730,,100,420,270,420,270,20,20,45,40,,,,,,,,,5000,101,,[8155],,,,0,,2005102,,,,死灵骑士,,,
2005103,希腊勇者,,,,,2,32,17,7500,,100,600,370,600,370,20,20,45,40,,,,,,,,,5000,101,,[8101],"{""8116"":1,""8115"":1,""8114"":1}",[560100],,1,,2005103,,,,希腊勇者,,,
2006101,死灵骑士,,,,,1,32,19,900,,100,550,360,550,360,25,25,50,45,,,,,,,,,5000,101,,[8138],,,,0,,2006101,,,,死灵骑士,,,
2006102,炸弹哥布林,,,,,1,128,19,850,,100,550,340,550,340,25,25,50,45,,,,,,,,,4300,201,,[8229],,,,0,,2006102,420021,420022,,炸弹哥布林,,,
2006103,斯琳娜公主,,,,,3,128,19,10000,,100,900,480,1000,480,25,25,50,45,,,,,,,,,5000,1006,,[8159],"{""8161"":1,""8162"":1,""8160"":1}",[560100],,2,[11],2006103,,,,斯琳娜公主(boss),10,30,
2007101,希腊勇者,,,,,1,32,22,1140,,100,670,470,670,470,40,40,60,55,,,,,,,,,5000,101,,[8101],,,,0,,2007101,,,,希腊勇者,,,
2007102,邪恶巫师,,,,,1,128,22,1080,,100,670,450,670,450,40,40,60,55,,,,,,,,,5000,201,,[8104],,,,0,,2007102,,,,邪恶巫师,,,
2007103,邪恶亡灵,,,,,2,128,24,12000,,100,950,500,950,500,40,40,60,55,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2007103,420011,420012,,邪恶亡灵(boss),,,
2008101,狼人,,,,,1,32,22,1150,,100,690,480,690,480,40,40,60,55,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2008101,420031,420022,,狼人,,,
2008102,邪恶的英灵,,,,,1,128,22,1120,,100,690,470,690,470,40,40,60,55,,,,,,,,,5000,201,,[8172],,,,0,,2008102,,,,亡灵,,,
2008103,狼人头领,,,,,2,32,22,12500,,100,1000,530,1000,530,40,40,60,55,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8107"":1}",[560100],,1,,2008103,420031,420022,,狼人(boss),,,
2009101,远征军守卫,,,,,1,32,23,1250,,100,710,510,710,510,40,40,65,60,,,,,,,,,5000,101,,[8130],,,,0,,2009101,,,,远征军守卫,,,
2009102,炸弹哥布林,,,,,1,128,23,1180,,100,710,490,710,490,40,40,65,60,,,,,,,,,4300,201,,[8229],,,,0,,2009102,420021,420022,,炸弹哥布林,,,
2009103,希腊勇者,,,,,2,32,23,13000,,100,1060,560,1060,560,40,40,65,60,,,,,,,,,5000,101,,[8101],"{""8116"":1,""8115"":1,""8114"":1}",[560100],,1,,2009103,,,,希腊勇者,,,
2010101,哥布林,,,,,1,32,23,1300,,100,750,530,750,530,45,45,65,60,,,,,,,,,5000,101,,"[8163,8164]",,,,0,,2010101,420021,420022,,哥布林剑士,,,
2010102,邪恶巫师,,,,,1,128,22,1220,,100,750,510,750,510,45,45,65,60,,,,,,,,,5000,201,,[8104],,,,0,,2010102,,,,邪恶巫师,,,
2010103,邪恶亡灵,,,,,2,128,24,14000,,100,1150,590,1150,590,45,45,65,60,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2010103,420011,420012,,邪恶亡灵(boss),,,
2011101,哥布林,,,,,1,32,24,1350,,100,800,550,800,550,45,45,65,60,,,,,,,,,5000,101,,"[8163,8164]",,,,0,,2011101,420021,420022,,哥布林剑士,,,
2011102,死灵骑士,,,,,1,32,24,1350,,100,800,550,800,550,45,45,65,60,,,,,,,,,5000,101,,[8138],,,,0,,2011102,,,,死灵骑士,,,
2011103,远征军队长,,,,,2,32,11,15500,,100,1300,580,1300,580,45,45,65,60,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,2011103,,,,远征军队长(boss),,,
2012101,亡灵,,,,,1,128,25,1500,,100,1000,620,1000,620,50,50,70,65,,,,,,,,,5000,201,,[8126],,,,0,,2012101,420011,,,亡灵,,,
2012102,丧尸傀儡,,,,,1,32,25,1600,,100,1000,660,1000,660,50,50,70,65,,,,,,,,,5000,101,,[8130],,,,0,,2012102,,,,远征军守卫(boss),,,
2012103,丧尸英雄王,,,,,3,32,25,18000,,100,1600,750,1600,750,50,50,70,65,,,,,,,,,4300,1007,,[8188],"{""8191"":1,""8190"":1,""8011"":2}",[560100],,2,[11],2012103,,,,丧尸英雄王(boss),10,30,
2012104,丧尸英雄王,,,,,3,32,25,18000,,100,1700,800,1700,800,50,50,70,65,,,,,,,,,5000,1011,,[8189],"{""8192"":1,""8191"":1,""8190"":1}",[560100],,2,[11],2012104,,,,丧尸英雄王(boss),10,30,
2001201,远征军守卫,,,,,1,32,25,1600,,100,950,600,950,600,55,55,70,65,,,,,,,,,5000,101,,[8130],,,,0,,2001201,,,,远征军守卫,,,
2001202,邪恶的英灵,,,,,1,128,25,1500,,100,950,580,950,580,55,55,70,65,,,,,,,,,5000,201,,[8126],,,,0,,2001202,,,,邪恶巫师,,,
2001203,邪恶巫师,,,,,2,128,25,18000,,100,1500,700,1500,700,55,55,70,65,,,,,,,,,4300,201,,[8104],"{""8117"":1}",[560100],,1,,2001203,,,,邪恶巫师(boss),,,
2002201,远征军守卫,,,,,1,32,25,1700,,100,1050,680,1050,680,55,55,70,65,,,,,,,,,5000,101,,[8130],,,,0,,2002201,,,,远征军守卫,,,
2002202,邪恶的英灵,,,,,1,128,25,1600,,100,1050,650,1050,650,55,55,70,65,,,,,,,,,5000,201,,[8126],,,,0,,2002202,,,,邪恶巫师,,,
2002203,芬里尔狼,,,,,2,32,45,19500,,100,1700,850,1700,850,55,55,70,65,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8182"":1,""8107"":1,""8106"":1}",[560100],,1,,2002203,420031,420022,,芬里尔狼,,,
2003201,希腊勇者,,,,,1,32,25,1800,,100,1100,710,1100,710,60,60,70,65,,,,,,,,,5000,101,,[8101],,,,0,,2003201,,,,希腊勇者,,,
2003202,守卫狼人,,,,,1,32,25,1780,,100,1120,690,1120,690,60,60,70,65,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2003202,420031,420022,,狼人,,,
2003203,阿喀琉斯,,,,,2,32,25,21000,,100,1800,900,1800,900,60,60,70,65,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,2003203,,,,阿喀琉斯(boss),,,
2004201,守墓者,,,,,1,32,25,1900,,100,1160,740,1160,740,60,60,75,70,,,,,,,,,5000,101,,[8131],,,,0,,2004201,,,,守墓者,,,
2004202,邪恶的英灵,,,,,1,128,25,1800,,100,1160,710,1160,710,60,60,75,70,,,,,,,,,5000,201,,[8172],,,,0,,2004202,,,,远征军守卫,,,
2004203,邪恶亡灵,,,,,2,128,25,22500,,100,1900,950,1900,950,60,60,75,70,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2004203,420011,420012,,邪恶亡灵(boss),,,
2005201,亡灵,,,,,1,128,25,1900,,100,1220,740,1220,740,65,65,75,70,,,,,,,,,5000,201,,[8126],,,,0,,2005201,420011,,,亡灵,,,
2005202,死灵骑士,,,,,1,32,25,2000,,100,1220,770,1220,770,65,65,75,70,,,,,,,,,5000,101,,[8155],,,,0,,2005202,,,,死灵骑士,,,
2005203,希腊勇者,,,,,2,32,25,24000,,100,2000,1000,2000,1000,65,65,75,70,,,,,,,,,5000,101,,[8101],"{""8116"":1,""8115"":1,""8114"":1}",[560100],,1,,2005203,,,,希腊勇者,,,
2006201,死灵骑士,,,,,1,32,25,2100,,100,1280,810,1280,810,65,65,75,70,,,,,,,,,5000,101,,[8138],,,,0,,2006201,,,,死灵骑士,,,
2006202,炸弹哥布林,,,,,1,128,25,2000,,100,1280,780,1280,780,65,65,75,70,,,,,,,,,4300,201,,[8229],,,,0,,2006202,420021,420022,,炸弹哥布林,,,
