id,name,type,link,stack,color,lv,icon,smallicon,price,Diamondprices,access,limit_forge,limit_refine,limit_advance,info,partnermodel,dropFx,pickFx,pickOverFx,dropVoice,tips,endRow
1102200015,魅风戒指,3,,1,5,65,1206207,,100000,9999,装备铸造获得,-1,45,15,拥有强大的诅咒力量，会带来死亡厄运的可怕戒指,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕戒指,
1102200016,魅风戒指,3,,1,6,65,1206207,,100000,9999,装备铸造获得,-1,-1,15,拥有强大的诅咒力量，会带来死亡厄运的可怕戒指,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕戒指,
1103200001,飘渺项链,3,,1,3,1,1205201,,200,9999,任务获得,0,25,15,受到风之祝福的轻盈项链,,87,,,110009,受到风之祝福的轻盈项链,
1103200003,绝影项链,3,,1,3,15,1205202,,2000,9999,装备铸造获得,0,25,15,寒光笼罩的隐形项链,,87,,,110009,寒光笼罩的隐形项链,
1103200004,禁忌项链,3,,1,3,25,1205203,,5000,9999,装备铸造获得,4,25,15,深藏着复仇女神诅咒的可怕项链,,87,,,110009,深藏着复仇女神诅咒的可怕项链,
1103200005,禁忌项链,3,,1,4,25,1205203,,10000,9999,装备铸造获得,4,35,15,深藏着复仇女神诅咒的可怕项链,,87,,,110009,深藏着复仇女神诅咒的可怕项链,
1103200006,断罪项链,3,,1,4,35,1205204,,15000,9999,装备铸造获得,4,35,15,切断罪恶的命运女神项链,,87,,,110009,切断罪恶的命运女神项链,
1103200007,红月项链,3,,1,4,45,1205205,,25000,9999,装备铸造获得,4,35,15,蕴藏着红月诡秘力量的项链,,87,,,110009,蕴藏着红月诡秘力量的项链,
1103200008,夜女神项链,3,,1,4,55,1205206,,20000,9999,装备铸造获得,4,35,15,尼克斯所佩戴的夜之项链，接近于创世神的暗黑之力,,87,,,110009,尼克斯所佩戴的夜之项链，接近于创世神的暗黑之力,
1103200009,断罪项链,3,,1,5,35,1205204,,32000,9999,装备铸造获得,4,45,15,切断罪恶的命运女神项链,,87,,,110009,切断罪恶的命运女神项链,
1103200010,红月项链,3,,1,5,45,1205205,,50000,9999,装备铸造获得,4,45,15,蕴藏着红月诡秘力量的项链,,87,,,110009,蕴藏着红月诡秘力量的项链,
1103200011,夜女神项链,3,,1,5,55,1205206,,25000,9999,装备铸造获得,4,45,15,尼克斯所佩戴的夜之项链，接近于创世神的暗黑之力,,87,,,110009,尼克斯所佩戴的夜之项链，接近于创世神的暗黑之力,
1103200012,红月项链,3,,1,6,45,1205205,,45000,9999,装备铸造获得,4,-1,15,蕴藏着红月诡秘力量的项链,,87,,,110009,蕴藏着红月诡秘力量的项链,
1103200013,夜女神项链,3,,1,6,55,1205206,,80000,9999,装备铸造获得,4,-1,15,尼克斯所佩戴的夜之项链，接近于创世神的暗黑之力,,87,,,110009,尼克斯所佩戴的夜之项链，接近于创世神的暗黑之力,
1103200014,魅风项链,3,,1,4,65,1205207,,100000,9999,装备铸造获得,-1,35,15,拥有强大的诅咒力量，会带来死亡厄运的可怕项链,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕项链,
1103200015,魅风项链,3,,1,5,65,1205207,,100000,9999,装备铸造获得,-1,45,15,拥有强大的诅咒力量，会带来死亡厄运的可怕项链,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕项链,
1103200016,魅风项链,3,,1,6,65,1205207,,100000,9999,装备铸造获得,-1,-1,15,拥有强大的诅咒力量，会带来死亡厄运的可怕项链,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕项链,
1104200001,飘渺发饰,3,,1,3,1,1202201,,200,9999,任务获得,0,25,15,宛若风一样飘渺轻盈的发饰,,87,,,110009,宛若风一样飘渺轻盈的发饰,
1104200003,绝影发饰,3,,1,3,15,1202202,,2000,9999,装备铸造获得,0,25,15,如黑夜般没有影子的发饰，无声息地接近敌人,,87,,,110009,如黑夜般没有影子的发饰，无声息地接近敌人,
1104200004,禁忌发饰,3,,1,3,25,1202203,,5000,9999,装备铸造获得,4,25,15,受复仇女神诅咒的可怕发饰，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕发饰，它会控制主人的意志来自我行动,
1104200005,禁忌发饰,3,,1,4,25,1202203,,10000,9999,装备铸造获得,4,35,15,受复仇女神诅咒的可怕发饰，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕发饰，它会控制主人的意志来自我行动,
1104200006,断罪发饰,3,,1,4,35,1202204,,15000,9999,装备铸造获得,4,35,15,由命运女神克罗托纺织生命时留下的丝线制成的发饰，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的发饰，传说能切断轮回时的罪恶,
1104200007,红月发饰,3,,1,4,45,1202205,,25000,9999,装备铸造获得,4,35,15,闪动时宛若红月幻影的发饰，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的发饰，即使是时间枷锁也无法捕捉到它的轨迹,
1104200008,夜女神发饰,3,,1,4,55,1202206,,20000,9999,装备铸造获得,4,35,15,再漆黑的夜，也无法遮挡肮脏丑陋的心———尼克斯,,87,,,110009,再漆黑的夜，也无法遮挡肮脏丑陋的心———尼克斯,
1104200009,断罪发饰,3,,1,5,35,1202204,,32000,9999,装备铸造获得,4,45,15,由命运女神克罗托纺织生命时留下的丝线制成的发饰，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的发饰，传说能切断轮回时的罪恶,
1104200010,红月发饰,3,,1,5,45,1202205,,50000,9999,装备铸造获得,4,45,15,闪动时宛若红月幻影的发饰，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的发饰，即使是时间枷锁也无法捕捉到它的轨迹,
1104200011,夜女神发饰,3,,1,5,55,1202206,,25000,9999,装备铸造获得,4,45,15,再漆黑的夜，也无法遮挡肮脏丑陋的心———尼克斯,,87,,,110009,再漆黑的夜，也无法遮挡肮脏丑陋的心———尼克斯,
1104200012,红月发饰,3,,1,6,45,1202205,,45000,9999,装备铸造获得,4,-1,15,闪动时宛若红月幻影的发饰，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的发饰，即使是时间枷锁也无法捕捉到它的轨迹,
1104200013,夜女神发饰,3,,1,6,55,1202206,,80000,9999,装备铸造获得,4,-1,15,再漆黑的夜，也无法遮挡肮脏丑陋的心———尼克斯,,87,,,110009,再漆黑的夜，也无法遮挡肮脏丑陋的心———尼克斯,
1104200014,魅风发饰,3,,1,4,65,1202207,,100000,9999,装备铸造获得,-1,35,15,拥有强大的诅咒力量，会带来死亡厄运的可怕发饰,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕发饰,
1104200015,魅风发饰,3,,1,5,65,1202207,,100000,9999,装备铸造获得,-1,45,15,拥有强大的诅咒力量，会带来死亡厄运的可怕发饰,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕发饰,
1104200016,魅风发饰,3,,1,6,65,1202207,,100000,9999,装备铸造获得,-1,-1,15,拥有强大的诅咒力量，会带来死亡厄运的可怕发饰,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕发饰,
1105200001,飘渺装束,3,,1,3,1,1203201,,200,9999,任务获得,0,25,15,宛若风一样飘渺轻盈的装束,,87,,,110009,宛若风一样飘渺轻盈的装束,
1105200003,绝影装束,3,,1,3,15,1203202,,2000,9999,装备铸造获得,0,25,15,如黑夜般没有影子的装束，无声息地接近敌人,,87,,,110009,如黑夜般没有影子的装束，无声息地接近敌人,
1105200004,禁忌装束,3,,1,3,25,1203203,,5000,9999,装备铸造获得,4,25,15,受复仇女神诅咒的可怕装束，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕装束，它会控制主人的意志来自我行动,
1105200005,禁忌装束,3,,1,4,25,1203203,,10000,9999,装备铸造获得,4,35,15,受复仇女神诅咒的可怕装束，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕装束，它会控制主人的意志来自我行动,
1105200006,断罪装束,3,,1,4,35,1203204,,15000,9999,装备铸造获得,4,35,15,由命运女神克罗托纺织生命时留下的丝线制成的装束，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的装束，传说能切断轮回时的罪恶,
1105200007,红月装束,3,,1,4,45,1203205,,25000,9999,装备铸造获得,4,35,15,闪动时宛若红月幻影的装束，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的装束，即使是时间枷锁也无法捕捉到它的轨迹,
1105200008,夜女神装束,3,,1,4,55,1203206,,20000,9999,装备铸造获得,4,35,15,再纯白的光，也无法洗净心里的黑暗———尼克斯,,87,,,110009,再纯白的光，也无法洗净心里的黑暗———尼克斯,
1105200009,断罪装束,3,,1,5,35,1203204,,32000,9999,装备铸造获得,4,45,15,由命运女神克罗托纺织生命时留下的丝线制成的装束，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的装束，传说能切断轮回时的罪恶,
1105200010,红月装束,3,,1,5,45,1203205,,50000,9999,装备铸造获得,4,45,15,闪动时宛若红月幻影的装束，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的装束，即使是时间枷锁也无法捕捉到它的轨迹,
1105200011,夜女神装束,3,,1,5,55,1203206,,25000,9999,装备铸造获得,4,45,15,再纯白的光，也无法洗净心里的黑暗———尼克斯,,87,,,110009,再纯白的光，也无法洗净心里的黑暗———尼克斯,
1105200012,红月装束,3,,1,6,45,1203205,,45000,9999,装备铸造获得,4,-1,15,闪动时宛若红月幻影的装束，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的装束，即使是时间枷锁也无法捕捉到它的轨迹,
1105200013,夜女神装束,3,,1,6,55,1203206,,80000,9999,装备铸造获得,4,-1,15,再纯白的光，也无法洗净心里的黑暗———尼克斯,,87,,,110009,再纯白的光，也无法洗净心里的黑暗———尼克斯,
1105200014,魅风装束,3,,1,4,65,1203207,,100000,9999,装备铸造获得,-1,35,15,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,
1105200015,魅风装束,3,,1,5,65,1203207,,100000,9999,装备铸造获得,-1,45,15,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,
1105200016,魅风装束,3,,1,6,65,1203207,,100000,9999,装备铸造获得,-1,-1,15,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,
1106200001,飘渺之靴,3,,1,3,1,1204201,,200,9999,任务获得,0,25,15,宛若风一样飘渺轻盈的短靴,,87,,,110009,宛若风一样飘渺轻盈的短靴,
1106200003,绝影之靴,3,,1,3,15,1204202,,2000,9999,装备铸造获得,0,25,15,如黑夜般没有影子的短靴，无声息地接近敌人,,87,,,110009,如黑夜般没有影子的短靴，无声息地接近敌人,
1106200004,禁忌之靴,3,,1,3,25,1204203,,5000,9999,装备铸造获得,4,25,15,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,
1106200005,禁忌之靴,3,,1,4,25,1204203,,10000,9999,装备铸造获得,4,35,15,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,
1106200006,断罪之靴,3,,1,4,35,1204204,,15000,9999,装备铸造获得,4,35,15,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,
1106200007,红月之靴,3,,1,4,45,1204205,,25000,9999,装备铸造获得,4,35,15,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,
1106200008,夜女神之靴,3,,1,4,55,1204206,,20000,9999,装备铸造获得,4,35,15,再美丽纷呈的世界，也比不上唯一的你———尼克斯,,87,,,110009,再美丽纷呈的世界，也比不上唯一的你———尼克斯,
1106200009,断罪之靴,3,,1,5,35,1204204,,32000,9999,装备铸造获得,4,45,15,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,
1106200010,红月之靴,3,,1,5,45,1204205,,50000,9999,装备铸造获得,4,45,15,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,
1106200011,夜女神之靴,3,,1,5,55,1204206,,25000,9999,装备铸造获得,4,45,15,再美丽纷呈的世界，也比不上唯一的你———尼克斯,,87,,,110009,再美丽纷呈的世界，也比不上唯一的你———尼克斯,
1106200012,红月之靴,3,,1,6,45,1204205,,45000,9999,装备铸造获得,4,-1,15,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,
1106200013,夜女神之靴,3,,1,6,55,1204206,,80000,9999,装备铸造获得,4,-1,15,再美丽纷呈的世界，也比不上唯一的你———尼克斯,,87,,,110009,再美丽纷呈的世界，也比不上唯一的你———尼克斯,
1106200014,魅风之靴,3,,1,4,65,1204207,,100000,9999,装备铸造获得,-1,35,15,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,
1106200015,魅风之靴,3,,1,5,65,1204207,,100000,9999,装备铸造获得,-1,45,15,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,
1106200016,魅风之靴,3,,1,6,65,1204207,,100000,9999,装备铸造获得,-1,-1,15,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,
1101400001,耀光大剑,3,,1,3,1,1201401,,200,9999,任务获得,0,25,15,光芒闪耀的大剑，特洛伊剑士配备的高等装备,,87,,,110009,光芒闪耀的大剑，特洛伊剑士配备的高等装备,
1101400003,风牙魔剑,3,,1,3,15,1201402,,2000,9999,装备铸造获得,0,25,15,在深渊中封印千年的魔剑，旋转时仿佛是巨大的龙卷,,87,,,110009,在深渊中封印千年的魔剑，旋转时仿佛是巨大的龙卷,
1101400004,蛇神巨骨剑,3,,1,3,25,1201403,,5000,9999,装备铸造获得,4,25,15,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,,87,,,110009,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,
1101400005,蛇神巨骨剑,3,,1,4,25,1201403,,10000,9999,装备铸造获得,4,35,15,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,,87,,,110009,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,
1101400006,九头龙之怒,3,,1,4,35,1201404,,15000,9999,装备铸造获得,4,35,15,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,,87,,,110009,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,
1101400007,噩梦饮血剑,3,,1,4,45,1201405,,25000,9999,装备铸造获得,4,35,15,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,,87,,,110009,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,
1101400008,黑曜封魔剑,3,,1,4,55,1201406,,20000,9999,装备铸造获得,4,35,15,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,,87,,,110009,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,
1101400009,九头龙之怒,3,,1,5,35,1201404,,32000,9999,装备铸造获得,4,45,15,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,,87,,,110009,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,
