id,story1,type1,obj1,story2,type2,obj2,story3,type3,obj3,story4,type4,obj4,story5,type5,obj5,story6,type6,obj6,story7,type7,obj7,story8,type8,obj8,story9,type9,obj9,story10,type10,obj10,story11,type11,obj11,story12,type12,obj12,endRow
403013,嗯，你也感觉到黑暗力量的波动了吗。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403014,再前往神佑圣地探查吧。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403015,不出所料，有强大的黑暗力量再次袭来。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403016,森林的深处有浓厚的瘴气，除非让我为你调配曼陀罗药剂。,2,100007,在迷烟森林，日炎之森，神佑圣地都有它的材料，你到这三个地方找找吧。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403017,嗯，很好，这是月华之露。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403018,还欠两种材料，可得加快速度了，到日炎之森采集绿萝叶吧。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403019,这是爱神阿芙洛狄忒最喜欢的东西，现在只差最后一样了呢。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403020,曼陀罗花生长在神佑圣地的最深处，不是轻易可以获得的。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403021,调配需要稍微花费点时间呢，请稍等。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403022,玛朵好像对森林里的黑暗力量有了线索，或者你可以先去协助她。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403023,久违了，溪木镇的勇者。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403024,由于古老的诅咒，我们这个小镇难以安宁，上次阿卡玛斯的牺牲换来短暂的和平。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403025,现在，我们可能遇上麻烦了，这股力量比芬里尔狼更可怕，你到妖精丛林搜寻有没有留下什么痕迹。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403026,嗯，它所在的方向，正是无人踏足的古老森林。十年前的黑焰陨落后，那儿号称死者之地。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403027,我们不能辜负阿卡玛斯的牺牲，你前往黑暗之地吧，谨慎些，我们需要的只是情报。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403028,你身上带着魔兽的气息，也许它们察觉你的存在了。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403029,这是我世代相传的黑之翼戒指，它能让你与黑夜融为一体，完美隐藏起你的气息。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403030,我们越来越接近它了。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403031,这股力量还没成形，你可以戴着我给的水晶容器在它走过的地方收集暗黑印记，更容易追踪它的下落。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403032,收集到印记了吗？似乎是一只巨大的魔兽。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403033,第二个印记在暗黑之地。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403034,暗黑印记在水晶瓶渐露轮廓，可能是如希娜所述，是一只恶心的蜘蛛。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403035,第三个印记在月野星踪。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403036,收集完毕，趁它没有完全魔化之前消灭它，镇子不能有更多伤亡了。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403037,斯拉的药剂似乎配好了，去找她问问看吧，毕竟她是古老的月神女祭司，某些地方比我更专业。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403038,你来了，药剂我已调配好了。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403039,现在森林的瘴气再也无法成为挡住你脚步的屏障。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403040,但真让人头痛呢，你得先经过哈迪斯最爱的地方，尸横遍野的漆黑亡坟，希望你不会厌恶那儿。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403041,你听到了怪异的声音吗？,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403042,我无法为你判定毛骨悚然的声音来自哪里，它不属于我们要找的黑暗力量，却让我想起可怕的传说。,2,100007,独眼巨人曾经统治过这里，你听到的怪物可能是它们遗留的宠物……如果你可以玩弄它的话。,2,100007,如果不解决它将无法前行，闯过嚎哭之山吧，在黑暗力量消散之前。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403043,嗯，你是说在现场有流沙的痕迹。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403044,它是一只巨大的虫子，蠕动时还会喷点什么到你面上。,2,100007,穿过禁忌地带就可以看到它了。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403045,那只是它磨牙的声音，不要惊诧。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403046,我们终究无法绕过它，对小宠物不用怜悯，是吗。,2,100007,在漆黑亡坟洒下这些粉末，将它活动的范围缩小，不要再让这家伙与哈迪斯抢生意了。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403047,烤虫子吃本来就是个不错的选择。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403048,不过我们没时间绕圈了，再粉末再洒在嚎哭之山和禁忌地带吧。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403049,省着点用呢。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403050,还有禁忌地带，虫子可逃不掉了。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403051,辛苦了。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403052,下一刻你应该就能看到它了，一只巨大的沙虫，它甲壳的坚硬度远超你所想。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403053,沙虫是弄不死的呢，只是虚弱而已，趁现在继续追寻黑暗波动的下落吧。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403054,黑暗的魔兽应该不会走远的，腐毒泥路的地图在菲罗手里，让他交给你吧。,2,100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403055,我们又见面了，勇者。,2,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403056,如你所见，虽然芬里尔狼死去，但我们依旧生活在恐慌之中，我们每天都在为保护这座城市而努力坚守镇外。,2,100014,斯拉所说的黑暗波动我也察觉到了。它的力量还未完整，所以不敢与你正面交锋，呵呵。,2,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403057,这是你想要的地图，它由镇里历代的勇士血液所绘画而成。,2,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403058,现在可以提供魔兽藏匿的地方并不多了。,2,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403059,剩下的最森林最危险的两个地方，圣水和它都可能在那儿，在藤蔓交错的森林深处，有一座遗忘的古城。,2,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403060,看到一只巨大的蜘蛛腿了吗？,2,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403061,它在神石遗迹里汲取圣水，强大得难以战胜，我们得想个办法抑制它，除非你想尝试蜘蛛口水的味道。,2,100014,得到沙虫的血液后可以交给玛朵制成毒药，事不宜迟。,2,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403062,这是沙虫的血？菲罗果然是个聪明的孩子。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403063,药我为你配好了，你只要在腐毒泥路和藤蔓古城的地下水中下毒，就会流到蜘蛛女皇汲取的水中。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403064,我闻到毒液的臭味了，得让镇里的人远离那儿。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403065,现在还有藤蔓古城的水源。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403066,我听到它的哀鸣声了，事不宜迟。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403067,蜘蛛女皇在神石遗迹里，那儿有一块占卜星宿用的神石，然而邪恶力量袭来后，那地方最终荒废掉。,2,100008,现在是蜘蛛女皇最虚弱的时刻，与往日不同的是，阿卡玛斯无法再帮助你，你必须孤身面对。,2,100008,我会在这里为你祈祷的，愿命运之神时刻眷顾着你，孩子。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403068,短暂的和平终于回来了，感谢的话不再多说，晚上我为你准备了盛大的宴会呢。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403069,村外有一个绝美的女人让我告知，她在佩达斯城里等你，天，她像极了智慧女神雅典娜。,2,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403070,做得很好呢，主人，你独自战胜了蜘蛛女皇，那并非侥幸，而是你在渐渐恢复应有的混沌之神力量。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403071,将圣水涂在眼睑上，戴上被诅咒黄金的假面，将你所看见的古怪字母告知于我。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403072,你要回来看望我们？,2,100013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#加插第四章剧情,,,100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404001,除非你再为我绘制一份新的地图，从绝迹大漠起始，到惊悚原野为终结，怎么样，很划算吧，哈哈。,2,100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404002,这是绝迹大漠的分布图？非常清晰。,2,100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404003,还余下两个区域，不要焦急，我可以耐心等待你。,2,100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404004,不得不说，你比起那些粗鲁的行货商人，绘画得要敬业得多。,2,100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404005,哈哈，我认同你的能力，可没说减去你剩下的那部分工作，地图还余下惊悚原野这一块地方呢。,2,100213,按你这么说，也许我们可以先进行一个好玩的运动？,2,100213,哈哈哈，别打我这个糟老头子，只是想让你帮助一个人，难道会拒绝吗？,2,100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404006,可以了，不过相信你也看到了，第三个部分被你染上脏兮兮的油渍，作为补偿，拜托你再去做一件事。,2,100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404007,我的军队在虫洞绿洲遇上了沙暴，现在我必须监管城里的一切，嗨，你帮我清扫那儿的魔物就可以了。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404008,谢谢，传令官送回捷报了，他们即将归来，成为我们的极大助力。,2,100216,我不是大魔法师，不懂得如何打破这些鬼东西，不过我想……你肯定知道方法，是吧。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404009,但另一个坏消息是，不知我们是否引起了阿伽门农的警觉，数个战场都被神秘的结界封锁。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404010,有你在的话，我感觉很多问题都迎刃而解。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404011,第二个结界在风暴悬崖，高耸得连苍鹰也无法盘旋的危险地带。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404012,你居然也做到了。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404013,如果不是你会流血，也许我早就肯定你是战神阿瑞斯，嘿，第三个结界在骷髅城邦。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404014,现在援军们畅通无阻了，我的挚友。,2,100216,希腊人不太擅长和魔兽打交道，可能我们包围佩达斯之前，就被这些魔兽所包围了。,2,100216,所以这件事的烂摊子还是得你来收拾，都消灭它们吧。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404015,不过，你的手法可不怎么专业，打碎结界时候激怒了那儿的魔兽。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404016,还有三处的魔兽。,2,100216,落日之原的魔兽已在袭击军队了，将它们杀得一个不留吧。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404017,我们出征前虽然向宙斯进行了献祭仪式，但神的保佑不如手里的剑可靠。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404018,我在考虑战争结束后要不要为你建个雕像。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404019,这可不是开玩笑，出发吧，还有风暴悬崖的魔兽。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404020,万事俱备。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404021,魔兽的血液将佩达斯的河水染红，战争林道是这些妨碍的人魔兽最后集结点。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404022,投靠向我们的军队已经在城外集结了。,2,100216,我不知道他是否受了邪恶神灵的眷顾，但至少我们可以阻止他向神祗献祭交流。,2,100216,在时空裂谷破坏他进行祭神仪式的地方吧。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404023,但除非将阿伽门农吊上绞架，否则佩达斯城内外仍有大批军队受他指挥。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404024,我在想象他发现后暴跳如雷的样子，哈哈。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404025,第二个祭坛在祭神之路。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404026,你眨眼就完成了，连神都无法再眷顾阿伽门农了吗？,2,100216,它包含在两个血阵结构，你回到时空裂谷和祭神之路，将这两个血阵破坏掉。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404027,这张血图是……为了赢得这场战争，他疯了，居然想召唤地狱犬。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404028,你毁灭了传说里的地狱魔兽重生的梦。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404029,剩下祭神之路的召唤法阵，虽然地狱犬失去重生可能，可不想被召唤些什么奇怪的东西。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404030,一切将要结束了。,2,100216,为了不让更多的人牺牲于这场无意义的战争，我已有将生命作为代价的觉悟。,2,100216,或者会有希腊人，仍将屠城作为一种荣誉。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404031,现在，我们已封死了对阿伽门农所知的退路。,2,100215,先从寂静荒原开始吧。,2,100215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404032,可以了，只要将阿伽门农进行仪式时看守的魔物悄无声息地干掉，他就无法逃离我们。,2,100215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404033,为了和平，你不能对任何人有仁慈之心。,2,100215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404034,现在还有躲在精灵故居里的魔物，狠下心来吧。,2,100215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404035,这场战争将要写下最后一个段落了。,2,100215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404036,你遍身散发着血腥的味道，魔兽军团因畏惧你而躲在死亡大漠，退缩不是可以让它们逃避审判的理由。,2,100215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404037,结束了。,2,100215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#加插佩达斯主线,,,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400001,但我需要你来表明决心，在城外荒漠的深处有强大的魔物群，去打扫一下吧。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400002,干的漂亮。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400003,第二场试炼是流沙凶漠。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400004,准备好第三场试炼了吗？,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400005,你是值得信任的人，看来我也不必隐藏实力了，我在荒芜古路等你进行最后的考验。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400006,你用实力和行动向我证明了你是值得信任的同伴。,2,100216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400007,在古墓地宫不为人知的角落可能有解读它的碑文，我认为你可以忽视那儿的危险，对吧。,2,100209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400008,什么，你说古墓地宫什么都没有？！唔……难道是我记错了。,2,100209,这次一定要相信我，解读的方法应该就放置在黑暗地宫的某个角落，再次失误的话随意你将我怎么样。,2,100209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400009,嗨！别打我，你在打的可是未来的大魔法师。,2,100209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#400010,,,100209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400011,的确是它，不过很抱歉，这种文字远超出了法师的认知范围。,2,100209,在将英雄王送回地狱之前，我们要将残军杀戮殆尽，从乱葬荒野开始吧。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400012,阿波罗离开后，魔物军团就失去了应有的约束。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400013,你武器上的血已凝结了。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400014,抹干血迹，继续进行杀戮吧！,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400015,你的视线没有被血染得模糊吗？,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400016,接下来是在烽火战场的杀戮，先检查一下你的武器有没有卷曲吧。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400017,你身上散发散发着浓厚的血腥味。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400018,最好不要对魔物心生怜悯，否则死去的将会是无辜的人，第三个杀戮点是毒气沼泽，准备好了吗？,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400019,将要结束了。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400020,塔尔塔洛斯残余的邪恶军团在荆棘水野里，这是在英雄王遗迹之前最后的战斗了。,2,100217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400021,决战的时刻即将来临。,2,100217,是的，我终于见到您了！,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500001,你终于来了……,2,100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500002,这是给你的见面礼，拿着！,2,100015,"不用客气,为美人服务.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500003,"感谢你不远万里为我弹奏一曲,感觉精神好多了",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#加插特洛伊剧情,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001,虚空之门后的世界是死者的归宿，你擅自闯入那儿，必定引发魔物暴乱。,2,100409,除非你返回地牢的入口，将阿波罗留下的咒文重新加固，镇压蠢蠢欲动的亡灵。,2,100409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002,看来你完成了地牢密道的咒文，那是晨曦之光的标志。,2,100409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104003,接下来是废弃地牢，你将象征骄阳之光的太阳神咒语刻在最深处。,2,100409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004,古神的咒语重新焕发力量。,2,100409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104005,将这些怪物彻底封印在黑暗深处吧，在巨人地牢施下血色夕阳的咒语。,2,100409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104006,太阳神的守护力量得以巩固，但城外战火纷飞，强行打开虚空之门不是一个好选择。,2,100409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104007,既然将雕像夺走，汹涌的邪恶力量会充斥地牢，作为代价，你必须杀光准备脱牢而出的魔物。,2,100408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104008,真让人头痛呢，部分尸体曾经是我们祖先的战友。,2,100408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104009,我不知道海伦给地牢施下了什么魔咒，但让它们归于尘土是最好归宿。,2,100408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104010,希望你不会被杀戮所侵蚀意志。,2,100408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104011,你能压制雕像的邪恶力量，但也意味无法摆脱魔物追杀，到龙卫地牢来一场疯狂的杀戮吧。,2,100408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104012,做得好，现在只欠缺第三个雕像。,2,100408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104013,相信波吕克塞娜告诉过你，雕像本是用来镇压地牢邪恶力量的。,2,100410,现在你有必要将它们一一驱除，从狮鹫遗迹的魔物开始吧。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104014,不知你是否注意到那儿狮鹫的纹饰。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104015,遗迹深处曾经关押过狮鹫，但在遥远的几百年前，它们飞回了冰寒之山，现在到迷幻烟漠去吧。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104016,你可怕的力量让我回忆起很久以前的一个半神。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104017,他叫狄俄墨得斯，以后将有幸与你相见，现在，先让魔龙地牢的畜生们先安静下吧。,2,100410,之前的战斗是我对你的试验，很好，现在你完美通过，那么，我告诉你一个不太好的消息。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104018,之前的战斗是我对你的试验，很好，现在你完美通过，那么，我告诉你一个不太好的消息。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104019,在讲故事前，先将堤丰地牢的魔镜破坏。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104020,现在请听我讲述金羊毛的故事吧。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104021,这些媒介的力量远远不足以支撑仪式的覆盖范围，你可以返回取亡者的灵魂来进行祭祀。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104022,还需要更多的灵魂。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104023,返回腐烂血池再收集一些吧。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104024,看着狂躁的灵魂在容器中嘶吼，真有点莫名的快感。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104025,应该将千重炼狱的灵魂再收集一下就可以了。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104026,虽然很感激你，但以你我的关系不需奉承了，现在开始进行探索仪式。,2,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104027,我们也许先阻挡一下它们的步伐，再寻求援军的帮助，你将献祭之地的道路破坏掉，堵塞通道吧。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104028,幸好希腊人早已停战。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104029,然后是恶魔之巢的通道。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104030,亡灵大军的势力太大，现在已难以阻挡。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104031,将古龙的血涂抹在乱世战场的要枢中，我们再商议下一步的对策。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104032,我想听取你的意见，例如之前提及过的结盟。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104033,如你所见，我们遵照你的指令与希腊人结盟并肩作战，在第二场战争开展前，先为协助士兵打扫战场吧。,2,100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104034,干的漂亮。,2,100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104035,军队会一直跟随你的脚步前行，下一个刺杀点在流放之漠。,2,100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104036,我听到了你嘹亮的号角声。,2,100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104037,希腊人战血沸腾，难以想象如果和他们交战会有什么后果，最后的清扫点在诅咒之漠。,2,100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104038,感谢你的协助，我的名字是普里阿摩斯，你有资格直呼我。,2,100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104039,现在我们需要做的是乘胜追击，到遗忘古城灭掉那些渣滓吧。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104040,用它们的鲜血去祭奠我们士兵的亡魂吧。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104041,再在旧城遗迹灭个干净，战争就彻底结束了。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104042,我们终于夺得了最终的胜利，不过在庆典之前，还有一件重要的事。,2,100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#特洛伊支线,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104043,你目前可接通关困难虚空之门任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104044,你目前可接通关精英地牢密道任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104045,你目前可接通关精英废弃地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104046,你目前可接通关精英巨人地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104047,你目前可接通关精英翼兽地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104048,你目前可接通关精英奇美拉地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104049,你目前可接通关精英龙卫地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104050,你目前可接通关精英狮鹫地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104051,你目前可接通关精英海蛇地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104052,你目前可接通关精英魔龙地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104053,你目前可接通关精英堤丰地牢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
