id,monster,reward_time,born_center,drop_id_com,pro_com,drop_id_elite,pro_elite,drop_id_boss,pro_boss,end
1007005,"[1007001,1007002,1007001,1007001,1007001,1007003]",0,"[{""x"":81.5,""z"":67.5,""r"":3},{""x"":87.5,""z"":69.5,""r"":3},{""x"":83.5,""z"":71.5,""r"":3}]",[1000020],3000,"[1000030,1000031]",10000,,,
1008001,"[1008001,1008003,1008001,1008001,1008001,1008001]",0,"[{""x"":84.5,""z"":68.5,""r"":3},{""x"":79.5,""z"":72.5,""r"":3},{""x"":86.5,""z"":75.5,""r"":3}]",[1000020],3000,,,"[1000030,1000031]",10000,
1008002,"[1008002,1008002,1008002,1008001,1008001,1008002]",0,"[{""x"":52.5,""z"":49.5,""r"":3},{""x"":54.5,""z"":45.5,""r"":3},{""x"":49.5,""z"":43.5,""r"":3}]",[1000020],3000,,,"[1000030,1000031]",10000,
1008003,"[1008001,1008001,1008002,1008002,1008002,1008002]",0,"[{""x"":48.5,""z"":37.5,""r"":3},{""x"":54.5,""z"":38.5,""r"":3}]",[1000020],3000,,,"[1000030,1000031]",10000,
1008004,"[1008001,1008001,1008002,1008003,1008001,1008002]",0,"[{""x"":80.5,""z"":11.5,""r"":3},{""x"":76.5,""z"":9.5,""r"":3},{""x"":84.5,""z"":15.5,""r"":3}]",[1000020],3000,,,"[1000030,1000031]",10000,
1008005,"[1008004,1008002,1008002,1008005,1008002,1008002]",0,"[{""x"":87.5,""z"":33.5,""r"":3},{""x"":83.5,""z"":40.5,""r"":3},{""x"":92.5,""z"":27.5,""r"":3}]",[1000020],3000,,,"[1000030,1000031]",10000,
1008006,"[1008001,1008001,1008001,1008001,1008001]",0,"[{""x"":78,""z"":37.6,""r"":4},{""x"":89.6,""z"":34.5,""r"":4},{""x"":84.9,""z"":22.9,""r"":4}]",[1000020],3000,,,"[1000030,1000031]",10000,
2001001,"[2001001,2001001,2001001,2001001,2001001,2001001,2001002]",0,"[{""x"":20.5,""z"":82.5,""r"":4},{""x"":27.5,""z"":82.5,""r"":4},{""x"":24.5,""z"":78.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2001002,"[2001001,2001001,2001002,2001001,2001001,2001002,2001001]",0,"[{""x"":13.5,""z"":58.5,""r"":4},{""x"":14.5,""z"":65.5,""r"":4},{""x"":17.5,""z"":59.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2001003,"[2001002,2001001,2001001,2001001,2001001,2001001,2001001]",0,"[{""x"":28.5,""z"":59.5,""r"":4},{""x"":27.5,""z"":65.5,""r"":4},{""x"":31.5,""z"":58.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2001004,"[2001001,2001001,2001001,2001001,2001001,2001002,2001002]",0,"[{""x"":50.5,""z"":32.5,""r"":4},{""x"":48.5,""z"":26.5,""r"":4},{""x"":44.5,""z"":19.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2001005,"[2001001,2001001,2001001,2001001,2001001,2001001,2001001,2001003]",0,"[{""x"":41.5,""z"":14.5,""r"":4},{""x"":36.5,""z"":19.5,""r"":4},{""x"":42.5,""z"":15.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2001101,"[2001101,2001101,2001101,2001101,2001101,2001101,2001102]",0,"[{""x"":20.5,""z"":82.5,""r"":4},{""x"":27.5,""z"":82.5,""r"":4},{""x"":24.5,""z"":78.5,""r"":4}]",[2000010],3000,[2000090],10000,,,
2001102,"[2001101,2001101,2001102,2001101,2001101,2001102,2001101]",0,"[{""x"":13.5,""z"":58.5,""r"":4},{""x"":14.5,""z"":65.5,""r"":4},{""x"":17.5,""z"":59.5,""r"":4}]",[2000010],3000,[2000090],10000,,,
2001103,"[2001102,2001101,2001101,2001101,2001101,2001101,2001101]",0,"[{""x"":28.5,""z"":59.5,""r"":4},{""x"":27.5,""z"":65.5,""r"":4},{""x"":31.5,""z"":58.5,""r"":4}]",[2000010],3000,[2000090],10000,,,
2001104,"[2001101,2001101,2001101,2001101,2001101,2001102,2001102]",0,"[{""x"":50.5,""z"":32.5,""r"":4},{""x"":48.5,""z"":26.5,""r"":4},{""x"":44.5,""z"":19.5,""r"":4}]",[2000010],3000,[2000090],10000,,,
2001105,"[2001101,2001101,2001101,2001101,2001101,2001101,2001101,2001103]",0,"[{""x"":41.5,""z"":14.5,""r"":4},{""x"":36.5,""z"":19.5,""r"":4},{""x"":42.5,""z"":15.5,""r"":4}]",[2000010],3000,[2000090],10000,,,
2001201,"[2001201,2001201,2001201,2001201,2001201,2001201,2001202]",0,"[{""x"":20.5,""z"":82.5,""r"":4},{""x"":27.5,""z"":82.5,""r"":4},{""x"":24.5,""z"":78.5,""r"":4}]",[2000010],3000,[2000130],10000,,,
2001202,"[2001201,2001202,2001201,2001201,2001201,2001202,2001201]",0,"[{""x"":13.5,""z"":58.5,""r"":4},{""x"":14.5,""z"":65.5,""r"":4},{""x"":17.5,""z"":59.5,""r"":4}]",[2000010],3000,[2000130],10000,,,
2001203,"[2001202,2001201,2001201,2001201,2001201,2001201,2001201]",0,"[{""x"":28.5,""z"":59.5,""r"":4},{""x"":27.5,""z"":65.5,""r"":4},{""x"":31.5,""z"":58.5,""r"":4}]",[2000010],3000,[2000130],10000,,,
2001204,"[2001201,2001201,2001201,2001201,2001201,2001202,2001202]",0,"[{""x"":50.5,""z"":32.5,""r"":4},{""x"":48.5,""z"":26.5,""r"":4},{""x"":44.5,""z"":19.5,""r"":4}]",[2000010],3000,[2000130],10000,,,
2001205,"[2001201,2001201,2001201,2001201,2001201,2001201,2001201,2001203]",0,"[{""x"":41.5,""z"":14.5,""r"":4},{""x"":36.5,""z"":19.5,""r"":4},{""x"":42.5,""z"":15.5,""r"":4}]",[2000010],3000,[2000130],10000,,,
2002001,"[2002001,2002001,2002001,2002001,2002002,2002002]",0,"[{""x"":45.5,""z"":23.5,""r"":4},{""x"":43.5,""z"":28.5,""r"":4},{""x"":48.5,""z"":32.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2002002,"[2002001,2002001,2002001,2002001,2002002,2002002]",0,"[{""x"":44.5,""z"":43.5,""r"":4},{""x"":39.5,""z"":41.5,""r"":4},{""x"":45.5,""z"":35.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2002003,"[2002001,2002001,2002001,2002001,2002002,2002002]",0,"[{""x"":21.5,""z"":74.5,""r"":4},{""x"":17.5,""z"":82.5,""r"":4},{""x"":24.5,""z"":81.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2002004,"[2002001,2002002,2002002,2002001,2002001,2002002,2002003]",0,"[{""x"":8.5,""z"":78.5,""r"":4},{""x"":11.5,""z"":83.5,""r"":4},{""x"":15.5,""z"":65.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2002101,"[2002101,2002101,2002101,2002101,2002102,2002102]",0,"[{""x"":45.5,""z"":23.5,""r"":4},{""x"":43.5,""z"":28.5,""r"":4},{""x"":48.5,""z"":32.5,""r"":4}]",[2000010],3000,[2000100],10000,,,
2002102,"[2002101,2002101,2002101,2002101,2002102,2002102]",0,"[{""x"":44.5,""z"":43.5,""r"":4},{""x"":39.5,""z"":41.5,""r"":4},{""x"":45.5,""z"":35.5,""r"":4}]",[2000010],3000,[2000100],10000,,,
2002103,"[2002101,2002101,2002101,2002101,2002102,2002102]",0,"[{""x"":21.5,""z"":74.5,""r"":4},{""x"":17.5,""z"":82.5,""r"":4},{""x"":24.5,""z"":81.5,""r"":4}]",[2000010],3000,[2000100],10000,,,
2002104,"[2002101,2002101,2002101,2002101,2002101,2002102,2002103]",0,"[{""x"":8.5,""z"":78.5,""r"":4},{""x"":11.5,""z"":83.5,""r"":4},{""x"":15.5,""z"":65.5,""r"":4}]",[2000010],3000,[2000100],10000,,,
2002201,"[2002201,2002201,2002201,2002201,2002202,2002202]",0,"[{""x"":45.5,""z"":23.5,""r"":4},{""x"":43.5,""z"":28.5,""r"":4},{""x"":48.5,""z"":32.5,""r"":4}]",[2000010],3000,[2000140],10000,,,
2002202,"[2002201,2002201,2002201,2002201,2002202,2002202]",0,"[{""x"":44.5,""z"":43.5,""r"":4},{""x"":39.5,""z"":41.5,""r"":4},{""x"":45.5,""z"":35.5,""r"":4}]",[2000010],3000,[2000140],10000,,,
2002203,"[2002201,2002201,2002201,2002201,2002202,2002202]",0,"[{""x"":21.5,""z"":74.5,""r"":3},{""x"":17.5,""z"":82.5,""r"":3},{""x"":24.5,""z"":81.5,""r"":3}]",[2000010],3000,[2000140],10000,,,
2002204,"[2002201,2002202,2002202,2002201,2002201,2002202,2002203]",0,"[{""x"":8.5,""z"":78.5,""r"":3},{""x"":11.5,""z"":83.5,""r"":3},{""x"":15.5,""z"":65.5,""r"":3}]",[2000010],3000,[2000140],10000,,,
2003001,"[2003001,2003001,2003002,2003002,2003002,2003002,2003002,2003002]",0,"[{""x"":45.5,""z"":35.5,""r"":3},{""x"":48.5,""z"":29.5,""r"":3},{""x"":41.5,""z"":28.8,""r"":3}]",[2000010],3000,"[2000220,2000221]",10000,,,
2003002,"[2003001,2003001,2003002,2003002,2003002,2003002,2003002,2003002]",0,"[{""x"":40.5,""z"":19.5,""r"":3},{""x"":41.5,""z"":13.5,""r"":3},{""x"":37.5,""z"":14.5,""r"":3}]",[2000010],3000,"[2000220,2000221]",10000,,,
2003003,"[2003001,2003001,2003002,2003002,2003002,2003002,2003002,2003002]",0,"[{""x"":78.5,""z"":8.5,""r"":4},{""x"":88.5,""z"":6.5,""r"":4},{""x"":84.5,""z"":15.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2003004,"[2003001,2003001,2003002,2003002,2003002,2003002,2003002,2003003]",0,"[{""x"":77.5,""z"":23.5,""r"":4},{""x"":75.5,""z"":16.5,""r"":4},{""x"":83.5,""z"":21.5,""r"":4}]",[2000010],3000,"[2000220,2000221]",10000,,,
2003101,"[2003101,2003101,2003102,2003102,2003102,2003102,2003102,2003102]",0,"[{""x"":45.5,""z"":35.5,""r"":3},{""x"":48.5,""z"":29.5,""r"":3},{""x"":41.5,""z"":28.8,""r"":3}]",[2000010],3000,"[2000030,2000031,2000032]",10000,,,
2003102,"[2003101,2003101,2003102,2003102,2003102,2003102,2003102,2003102]",0,"[{""x"":40.5,""z"":19.5,""r"":3},{""x"":41.5,""z"":13.5,""r"":3},{""x"":37.5,""z"":14.5,""r"":3}]",[2000010],3000,"[2000030,2000031,2000032]",10000,,,
2003103,"[2003101,2003101,2003102,2003102,2003102,2003102,2003102,2003102]",0,"[{""x"":78.5,""z"":8.5,""r"":4},{""x"":88.5,""z"":6.5,""r"":4},{""x"":84.5,""z"":15.5,""r"":4}]",[2000010],3000,"[2000030,2000031,2000032]",10000,,,
2003104,"[2003101,2003101,2003102,2003102,2003102,2003102,2003102,2003103]",0,"[{""x"":77.5,""z"":23.5,""r"":4},{""x"":75.5,""z"":16.5,""r"":4},{""x"":83.5,""z"":21.5,""r"":4}]",[2000010],3000,"[2000030,2000031,2000032]",10000,,,
2003201,"[2003201,2003201,2003202,2003202,2003202,2003202,2003202,2003202]",0,"[{""x"":45.5,""z"":35.5,""r"":3},{""x"":48.5,""z"":29.5,""r"":3},{""x"":41.5,""z"":28.8,""r"":3}]",[2000010],3000,[2000130],10000,,,
2003202,"[2003201,2003201,2003202,2003202,2003202,2003202,2003202,2003202]",0,"[{""x"":40.5,""z"":19.5,""r"":3},{""x"":41.5,""z"":13.5,""r"":3},{""x"":37.5,""z"":14.5,""r"":3}]",[2000010],3000,[2000130],10000,,,
2003203,"[2003201,2003201,2003202,2003202,2003202,2003202,2003202,2003202]",0,"[{""x"":78.5,""z"":8.5,""r"":4},{""x"":88.5,""z"":6.5,""r"":4},{""x"":84.5,""z"":15.5,""r"":4}]",[2000010],3000,[2000130],10000,,,
2003204,"[2003201,2003201,2003202,2003202,2003202,2003202,2003202,2003203]",0,"[{""x"":77.5,""z"":23.5,""r"":4},{""x"":75.5,""z"":16.5,""r"":4},{""x"":83.5,""z"":21.5,""r"":4}]",[2000010],3000,[2000130],10000,,,
2004001,"[2004001,2004001,2004001,2004001,2004002,2004002]",0,"[{""x"":21.5,""z"":79.5,""r"":3},{""x"":21.5,""z"":69.5,""r"":3}]",[2000010],3000,"[2000220,2000221]",10000,,,
2004002,"[2004001,2004001,2004001,2004001,2004002,2004002]",0,"[{""x"":34.5,""z"":68.5,""r"":3},{""x"":21.5,""z"":69.5,""r"":3}]",[2000010],3000,"[2000220,2000221]",10000,,,
2004003,"[2004001,2004001,2004001,2004001,2004002,2004002]",0,"[{""x"":53.5,""z"":41.5,""r"":3},{""x"":55.5,""z"":46.5,""r"":3}]",[2000010],3000,"[2000220,2000221]",10000,,,
2004004,"[2004001,2004001,2004001,2004001,2004002,2004002]",0,"[{""x"":54.5,""z"":51.5,""r"":3},{""x"":46.5,""z"":52.5,""r"":3}]",[2000010],3000,"[2000220,2000221]",10000,,,
2004005,"[2004001,2004001,2004001,2004002,2004002,2004003]",0,"[{""x"":78,""z"":53,""r"":3},{""x"":83.5,""z"":58.5,""r"":3}]",[2000010],3000,"[2000220,2000221]",10000,,,
2004101,"[2004101,2004101,2004101,2004101,2004102,2004102]",0,"[{""x"":21.5,""z"":79.5,""r"":3},{""x"":21.5,""z"":69.5,""r"":3}]",[2000010],3000,[2000040],10000,,,
2004102,"[2004101,2004101,2004101,2004101,2004102,2004102]",0,"[{""x"":34.5,""z"":68.5,""r"":3},{""x"":21.5,""z"":69.5,""r"":3}]",[2000010],3000,[2000040],10000,,,
2004103,"[2004101,2004101,2004101,2004101,2004102,2004102]",0,"[{""x"":53.5,""z"":41.5,""r"":3},{""x"":55.5,""z"":46.5,""r"":3}]",[2000010],3000,[2000040],10000,,,
2004104,"[2004101,2004101,2004101,2004101,2004102,2004102]",0,"[{""x"":54.5,""z"":51.5,""r"":3},{""x"":46.5,""z"":52.5,""r"":3}]",[2000010],3000,[2000040],10000,,,
2004105,"[2004101,2004101,2004101,2004101,2004102,2004103]",0,"[{""x"":78,""z"":53,""r"":3},{""x"":83.5,""z"":58.5,""r"":3}]",[2000010],3000,[2000040],10000,,,
2004201,"[2004201,2004201,2004201,2004201,2004202,2004202]",0,"[{""x"":21.5,""z"":79.5,""r"":3},{""x"":21.5,""z"":69.5,""r"":3}]",[2000010],3000,[2000140],10000,,,
2004202,"[2004201,2004201,2004201,2004201,2004202,2004202]",0,"[{""x"":34.5,""z"":68.5,""r"":3},{""x"":21.5,""z"":69.5,""r"":3}]",[2000010],3000,[2000140],10000,,,
2004203,"[2004201,2004201,2004201,2004201,2004202,2004202]",0,"[{""x"":53.5,""z"":41.5,""r"":3},{""x"":55.5,""z"":46.5,""r"":3}]",[2000010],3000,[2000140],10000,,,
2004204,"[2004201,2004201,2004201,2004201,2004202,2004202]",0,"[{""x"":54.5,""z"":51.5,""r"":3},{""x"":46.5,""z"":52.5,""r"":3}]",[2000010],3000,[2000140],10000,,,
2004205,"[2004201,2004201,2004201,2004201,2004202,2004203]",0,"[{""x"":78,""z"":53,""r"":3},{""x"":83.5,""z"":58.5,""r"":3}]",[2000010],3000,[2000140],10000,,,
2005001,"[2005001,2005001,2005002,2005002,2005002,2005002]",0,"[{""x"":72.5,""z"":60.5,""r"":3},{""x"":78.5,""z"":54.5,""r"":3}]",[2000010],3000,"[2000020,2000021]",10000,,,
2005002,"[2005001,2005001,2005002,2005002,2005002,2005002]",0,"[{""x"":83.5,""z"":49.5,""r"":3},{""x"":74.5,""z"":50.5,""r"":3}]",[2000010],3000,"[2000020,2000021]",10000,,,
2005003,"[2005001,2005001,2005002,2005002,2005002,2005002]",0,"[{""x"":48.5,""z"":52.5,""r"":3},{""x"":47.5,""z"":45.5,""r"":3}]",[2000010],3000,"[2000020,2000021]",10000,,,
2005004,"[2005001,2005001,2005002,2005002,2005002,2005002]",0,"[{""x"":45.5,""z"":41.5,""r"":3},{""x"":44.5,""z"":51.5,""r"":3}]",[2000010],3000,"[2000020,2000021]",10000,,,
2005005,"[2005001,2005001,2005002,2005002,2005002,2005003]",0,"[{""x"":10.5,""z"":8.5,""r"":3},{""x"":18.5,""z"":7.5,""r"":3}]",[2000010],3000,"[2000020,2000021]",10000,,,
2005101,"[2005101,2005101,2005102,2005102,2005102,2005102]",0,"[{""x"":72.5,""z"":60.5,""r"":3},{""x"":78.5,""z"":54.5,""r"":3}]",[2000010],3000,[2000050],10000,,,
2005102,"[2005101,2005101,2005102,2005102,2005102,2005102]",0,"[{""x"":83.5,""z"":49.5,""r"":3},{""x"":74.5,""z"":50.5,""r"":3}]",[2000010],3000,[2000050],10000,,,
2005103,"[2005101,2005101,2005102,2005102,2005102,2005102]",0,"[{""x"":48.5,""z"":52.5,""r"":3},{""x"":47.5,""z"":45.5,""r"":3}]",[2000010],3000,[2000050],10000,,,
2005104,"[2005101,2005101,2005102,2005102,2005102,2005102]",0,"[{""x"":45.5,""z"":41.5,""r"":3},{""x"":44.5,""z"":51.5,""r"":3}]",[2000010],3000,[2000050],10000,,,
2005105,"[2005101,2005101,2005102,2005102,2005102,2005103]",0,"[{""x"":10.5,""z"":8.5,""r"":3},{""x"":18.5,""z"":7.5,""r"":3}]",[2000010],3000,[2000050],10000,,,
2005201,"[2005201,2005201,2005202,2005202,2005202,2005202]",0,"[{""x"":72.5,""z"":60.5,""r"":3},{""x"":78.5,""z"":54.5,""r"":3}]",[2000010],3000,[2000150],10000,,,
2005202,"[2005201,2005201,2005202,2005202,2005202,2005202]",0,"[{""x"":83.5,""z"":49.5,""r"":3},{""x"":74.5,""z"":50.5,""r"":3}]",[2000010],3000,[2000150],10000,,,
2005203,"[2005201,2005201,2005202,2005202,2005202,2005202]",0,"[{""x"":48.5,""z"":52.5,""r"":3},{""x"":47.5,""z"":45.5,""r"":3}]",[2000010],3000,[2000150],10000,,,
2005204,"[2005201,2005201,2005202,2005202,2005202,2005202]",0,"[{""x"":45.5,""z"":41.5,""r"":3},{""x"":44.5,""z"":51.5,""r"":3}]",[2000010],3000,[2000150],10000,,,
2005205,"[2005201,2005201,2005202,2005202,2005202,2005203]",0,"[{""x"":10.5,""z"":8.5,""r"":3},{""x"":18.5,""z"":7.5,""r"":3}]",[2000010],3000,[2000150],10000,,,
2006001,"[2006001,2006001,2006001,2006001,2006002,2006002]",0,"[{""x"":18.5,""z"":65.5,""r"":4},{""x"":23.5,""z"":60.5,""r"":4},{""x"":25.5,""z"":67.5,""r"":4}]",[2000010],3000,,,"[2000020,2000021]",10000,
2006002,"[2006001,2006001,2006001,2006001,2006002,2006002]",0,"[{""x"":32.5,""z"":81.5,""r"":4},{""x"":24.5,""z"":76.5,""r"":4},{""x"":24.5,""z"":82.5,""r"":4}]",[2000010],3000,,,"[2000020,2000021]",10000,
2006003,"[2006001,2006001,2006001,2006001,2006002,2006002]",0,"[{""x"":54.5,""z"":74.5,""r"":4},{""x"":59.5,""z"":69.5,""r"":4},{""x"":52.5,""z"":67.5,""r"":4}]",[2000010],3000,,,"[2000020,2000021]",10000,
2006004,"[2006001,2006001,2006001,2006001,2006002,2006002]",0,"[{""x"":51.5,""z"":60.5,""r"":4},{""x"":49.5,""z"":67.5,""r"":4},{""x"":56.5,""z"":61.5,""r"":4}]",[2000010],3000,,,"[2000020,2000021]",10000,
2006005,"[2006001,2006001,2006001,2006001,2006002,2006003]",0,"[{""x"":95.5,""z"":50.5,""r"":3},{""x"":100.5,""z"":47.5,""r"":3},{""x"":91.5,""z"":52.5,""r"":4}]",[2000010],3000,,,"[2000020,2000021]",10000,
2006101,"[2006101,2006101,2006101,2006101,2006102,2006102]",0,"[{""x"":18.5,""z"":65.5,""r"":4},{""x"":23.5,""z"":60.5,""r"":4},{""x"":25.5,""z"":67.5,""r"":4}]",[2000010],3000,,,[2000090],10000,
2006102,"[2006101,2006101,2006101,2006101,2006102,2006102]",0,"[{""x"":32.5,""z"":81.5,""r"":4},{""x"":24.5,""z"":76.5,""r"":4},{""x"":24.5,""z"":82.5,""r"":4}]",[2000010],3000,,,[2000090],10000,
2006103,"[2006101,2006101,2006101,2006101,2006102,2006102]",0,"[{""x"":54.5,""z"":74.5,""r"":4},{""x"":59.5,""z"":69.5,""r"":4},{""x"":52.5,""z"":67.5,""r"":4}]",[2000010],3000,,,[2000090],10000,
2006104,"[2006101,2006101,2006101,2006101,2006102,2006102]",0,"[{""x"":51.5,""z"":60.5,""r"":4},{""x"":49.5,""z"":67.5,""r"":4},{""x"":56.5,""z"":61.5,""r"":4}]",[2000010],3000,,,[2000090],10000,
2006105,"[2006101,2006101,2006101,2006101,2006102,2006103]",0,"[{""x"":95.5,""z"":50.5,""r"":3},{""x"":100.5,""z"":47.5,""r"":3},{""x"":91.5,""z"":52.5,""r"":4}]",[2000010],3000,,,[2000090],10000,
2006201,"[2006201,2006201,2006201,2006201,2006202,2006202]",0,"[{""x"":18.5,""z"":65.5,""r"":4},{""x"":23.5,""z"":60.5,""r"":4},{""x"":25.5,""z"":67.5,""r"":4}]",[2000010],3000,,,[2000130],10000,
2006202,"[2006201,2006201,2006201,2006201,2006202,2006202]",0,"[{""x"":32.5,""z"":81.5,""r"":4},{""x"":24.5,""z"":76.5,""r"":4},{""x"":24.5,""z"":82.5,""r"":4}]",[2000010],3000,,,[2000130],10000,
2006203,"[2006201,2006201,2006201,2006201,2006202,2006202]",0,"[{""x"":54.5,""z"":74.5,""r"":4},{""x"":59.5,""z"":69.5,""r"":4},{""x"":52.5,""z"":67.5,""r"":4}]",[2000010],3000,,,[2000130],10000,
2006204,"[2006201,2006201,2006201,2006201,2006202,2006202]",0,"[{""x"":51.5,""z"":60.5,""r"":4},{""x"":49.5,""z"":67.5,""r"":4},{""x"":56.5,""z"":61.5,""r"":4}]",[2000010],3000,,,[2000130],10000,
2006205,"[2006201,2006201,2006201,2006201,2006202,2006203]",0,"[{""x"":95.5,""z"":50.5,""r"":3},{""x"":100.5,""z"":47.5,""r"":3},{""x"":91.5,""z"":52.5,""r"":4}]",[2000010],3000,,,[2000130],10000,
2007001,"[2007001,2007001,2007001,2007001,2007002,2007002]",0,"[{""x"":43.5,""z"":35.5,""r"":4},{""x"":47.5,""z"":29.5,""r"":4},{""x"":42.5,""z"":27.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2007002,"[2007001,2007001,2007001,2007002,2007002,2007002]",0,"[{""x"":41.5,""z"":18.5,""r"":4},{""x"":43.5,""z"":12.5,""r"":4},{""x"":38.5,""z"":13.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2007003,"[2007001,2007001,2007001,2007001,2007002,2007002]",0,"[{""x"":79.5,""z"":7.5,""r"":4},{""x"":85.5,""z"":9.5,""r"":4},{""x"":91.5,""z"":10.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2007004,"[2007001,2007001,2007001,2007002,2007002,2007002]",0,"[{""x"":84.5,""z"":20.5,""r"":4},{""x"":78.5,""z"":22.5,""r"":4},{""x"":80.5,""z"":16.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2007005,"[2007001,2007001,2007001,2007001,2007002,2007002,2007003]",0,"[{""x"":92.5,""z"":64.5,""r"":4},{""x"":96.5,""z"":68.5,""r"":4},{""x"":86.5,""z"":65.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2007101,"[2007101,2007101,2007101,2007101,2007102,2007102]",0,"[{""x"":43.5,""z"":35.5,""r"":4},{""x"":47.5,""z"":29.5,""r"":4},{""x"":42.5,""z"":27.5,""r"":4}]",[2000010],3000,[2000060],10000,,,
2007102,"[2007101,2007101,2007101,2007102,2007102,2007102]",0,"[{""x"":41.5,""z"":18.5,""r"":4},{""x"":43.5,""z"":12.5,""r"":4},{""x"":38.5,""z"":13.5,""r"":4}]",[2000010],3000,[2000060],10000,,,
2007103,"[2007101,2007101,2007101,2007101,2007102,2007102]",0,"[{""x"":79.5,""z"":7.5,""r"":4},{""x"":85.5,""z"":9.5,""r"":4},{""x"":91.5,""z"":10.5,""r"":4}]",[2000010],3000,[2000060],10000,,,
2007104,"[2007101,2007101,2007101,2007102,2007102,2007102]",0,"[{""x"":84.5,""z"":20.5,""r"":4},{""x"":78.5,""z"":22.5,""r"":4},{""x"":80.5,""z"":16.5,""r"":4}]",[2000010],3000,[2000060],10000,,,
2007105,"[2007101,2007101,2007101,2007101,2007102,2007102,2007103]",0,"[{""x"":92.5,""z"":64.5,""r"":4},{""x"":96.5,""z"":68.5,""r"":4},{""x"":86.5,""z"":65.5,""r"":4}]",[2000010],3000,[2000060],10000,,,
2007201,"[2007201,2007201,2007201,2007201,2007202,2007202]",0,"[{""x"":43.5,""z"":35.5,""r"":4},{""x"":47.5,""z"":29.5,""r"":4},{""x"":42.5,""z"":27.5,""r"":4}]",[2000010],3000,[2000120],10000,,,
2007202,"[2007201,2007201,2007201,2007202,2007202,2007202]",0,"[{""x"":41.5,""z"":18.5,""r"":4},{""x"":43.5,""z"":12.5,""r"":4},{""x"":38.5,""z"":13.5,""r"":4}]",[2000010],3000,[2000120],10000,,,
2007203,"[2007201,2007201,2007201,2007201,2007202,2007202]",0,"[{""x"":79.5,""z"":7.5,""r"":4},{""x"":85.5,""z"":9.5,""r"":4},{""x"":91.5,""z"":10.5,""r"":4}]",[2000010],3000,[2000120],10000,,,
2007204,"[2007201,2007201,2007201,2007202,2007202,2007202]",0,"[{""x"":84.5,""z"":20.5,""r"":4},{""x"":78.5,""z"":22.5,""r"":4},{""x"":80.5,""z"":16.5,""r"":4}]",[2000010],3000,[2000120],10000,,,
2007205,"[2007201,2007201,2007201,2007201,2007202,2007202,2007203]",0,"[{""x"":92.5,""z"":64.5,""r"":4},{""x"":96.5,""z"":68.5,""r"":4},{""x"":86.5,""z"":65.5,""r"":4}]",[2000010],3000,[2000120],10000,,,
2008001,"[2008001,2008001,2008001,2008001,2008002,2008002]",0,"[{""x"":37.5,""z"":37.5,""r"":4},{""x"":41.5,""z"":42.5,""r"":4},{""x"":34.5,""z"":42.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2008002,"[2008001,2008001,2008001,2008001,2008002,2008002]",0,"[{""x"":13.5,""z"":48.5,""r"":4},{""x"":20.5,""z"":46.5,""r"":4},{""x"":27.5,""z"":52.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2008003,"[2008001,2008001,2008001,2008001,2008002,2008002]",0,"[{""x"":7.5,""z"":88.5,""r"":4},{""x"":14.5,""z"":86.5,""r"":4},{""x"":12.5,""z"":80.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2008004,"[2008001,2008001,2008001,2008001,2008002,2008002]",0,"[{""x"":12.5,""z"":71.5,""r"":4},{""x"":20.5,""z"":71.5,""r"":4},{""x"":13.5,""z"":78.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2008005,"[2008001,2008001,2008001,2008002,2008002,2008002,2008003]",0,"[{""x"":28.5,""z"":82.5,""r"":4},{""x"":32.5,""z"":89.5,""r"":4},{""x"":33.5,""z"":80.5,""r"":4}]",[2000010],3000,"[2000020,2000021]",10000,,,
2008101,"[2008101,2008101,2008101,2008101,2008102,2008102]",0,"[{""x"":37.5,""z"":37.5,""r"":4},{""x"":41.5,""z"":42.5,""r"":4},{""x"":34.5,""z"":42.5,""r"":4}]",[2000010],3000,[2000070],10000,,,
2008102,"[2008101,2008101,2008101,2008101,2008102,2008102]",0,"[{""x"":13.5,""z"":48.5,""r"":4},{""x"":20.5,""z"":46.5,""r"":4},{""x"":27.5,""z"":52.5,""r"":4}]",[2000010],3000,[2000070],10000,,,
