id,title,level,stageMax,aiCastType,aiCastDist,cost,cd,subCd,stack,needLv,needSpirit,needSkillId,needSkillLv,needItemId,needItemNum,desc,endRow
600207,8级旋斩,8,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成270%伤害,
600208,9级旋斩,9,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成285%伤害,
600209,10级旋斩,10,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成300%伤害,
600300,近战普攻2,1,1,0,2.5,,2,0,1,1,0,,,,,,
600400,撼地击,1,3,0,6,,10,0,1,1,0,,,,,砸地形成前方柱形范围气劲,
620000,弓箭普攻,1,1,0,6,,1,0,1,1,0,,,,,,
620100,1级弓箭强攻,1,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成175%伤害,
620101,2级弓箭强攻,2,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成200%伤害,
620102,3级弓箭强攻,3,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成225%伤害,
620103,4级弓箭强攻,4,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成250%伤害,
620104,5级弓箭强攻,5,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成275%伤害,
620105,6级弓箭强攻,6,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成300%伤害,
620106,7级弓箭强攻,7,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成325%伤害,
620107,8级弓箭强攻,8,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成350%伤害,
620108,9级弓箭强攻,9,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成375%伤害,
620109,10级弓箭强攻,10,2,0,6,,10,0,1,1,0,,,,,射出一支箭，造成400%伤害,
620200,1级三连射,1,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成165%伤害,
620201,2级三连射,2,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成180%伤害,
620202,3级三连射,3,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成195%伤害,
620203,4级三连射,4,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成210%伤害,
620204,5级三连射,5,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成225%伤害,
620205,6级三连射,6,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成240%伤害,
620206,7级三连射,7,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成255%伤害,
620207,8级三连射,8,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成270%伤害,
620208,9级三连射,9,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成285%伤害,
620209,10级三连射,10,2,0,6,,20,0,1,1,0,,,,,连射三支箭，每支造成300%伤害,
620300,远战普攻2,1,1,0,8,,2,0,1,1,0,,,,,,
620400,爆破击,1,3,0,4,,10,0,1,1,0,,,,,蓄力爆开造成圆形范围伤害,
640000,法师普攻,1,1,0,6,,1,0,1,1,0,,,,,,
640100,1级法师强攻,1,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成185%伤害,
640101,2级法师强攻,2,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成220%伤害,
640102,3级法师强攻,3,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成255%伤害,
640103,4级法师强攻,4,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成290%伤害,
640104,5级法师强攻,5,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成325%伤害,
640105,6级法师强攻,6,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成360%伤害,
640106,7级法师强攻,7,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成395%伤害,
640107,8级法师强攻,8,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成430%伤害,
640108,9级法师强攻,9,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成465%伤害,
640109,10级法师强攻,10,2,0,6,,10,0,1,1,0,,,,,对前方敌人发出魔法攻击，造成500%伤害,
640200,1级召唤术,1,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640201,2级召唤术,2,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640202,3级召唤术,3,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640203,4级召唤术,4,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640204,5级召唤术,5,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640205,6级召唤术,6,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640206,7级召唤术,7,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640207,8级召唤术,8,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640208,9级召唤术,9,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640209,10级召唤术,10,2,0,6,,20,0,1,1,0,,,,,召唤一只狼人一起作战,
640300,远战普攻3,1,1,0,8,,2,0,1,1,0,,,,,,
650000,魔狼咆哮,1,2,0,5,,10,0,1,0,0,,,,,芬里尔狼的怒吼对附近敌人造成伤害,
650100,普通攻击1,1,1,0,2.5,,1,0,1,1,0,,,,,,
650200,普通攻击2,1,1,0,2.5,,1,0,1,1,0,,,,,,
650300,冲锋,1,2,0,8,,10,0,1,1,0,,,,,,
650400,双爪击,1,1,0,5,,10,0,1,1,0,,,,,,
650500,利爪扑杀,1,3,0,3.8,,10,0,1,1,0,,,,,跳起扑击对方，并为自己添加普攻减免护盾,
650600,普通攻击,1,1,0,2.5,,1,0,1,1,0,,,,,,
650700,旋风斩,1,2,0,3,,10,0,1,1,0,,,,,旋转自己形成圆形范围伤害，并将附近敌人拉向自己,
650800,蓄力剑气,1,2,0,8,,10,0,1,1,0,,,,,进行蓄力，往前划出十字剑气造成伤害,
650900,冲撞跳斩,1,2,0,6,,10,0,1,1,0,,,,,向前冲撞敌人，随后跳起斩击形成范围伤害,
651100,普通攻击,1,1,0,2.5,,1,0,1,1,0,,,,,,
651200,天崩地裂,1,1,0,4,,10,0,1,1,0,,,,,,
651300,召唤地岩,1,1,0,5,,10,0,1,1,0,,,,,向前锤击产生碎岩形成范围伤害,
651400,铁甲强化,1,2,0,6,,15,0,1,1,0,,,,,提升统领自身防御力,
651600,普通攻击,1,1,0,2.5,,1,0,1,1,0,,,,,,
651700,旋风斩,1,3,0,8,,10,0,1,1,0,,,,,,
651800,震颤斧,1,4,0,5,,10,0,1,1,0,,,,,向前挥舞斧头形成范围伤害，并提高自身防御力,
651900,三连斩,1,4,0,5,,10,0,1,1,0,,,,,蓄力挥出连续三连斩造成大量伤害,
652100,普通攻击1,1,1,0,2.5,,1,0,1,1,0,,,,,,
652200,普通攻击2,1,1,0,2.5,,1,0,1,1,0,,,,,,
652300,冲刺跳斩,1,1,0,4,,10,0,1,1,0,,,,,,
652400,剑气炸裂,1,2,0,8,,10,0,1,1,0,,,,,释放出三道剑气攻击敌人造成伤害,
652500,剑盾合一,1,3,0,8,,10,0,1,1,0,,,,,将前方敌人拉向自己，然后斩出三道剑气,
652600,普通攻击,1,2,0,2.5,,1,0,1,1,0,,,,,,
652700,圣疗术,1,3,2,15,,15,0,1,1,0,,,,,为友方恢复一定生命力,
652800,圣盾防御,1,3,0,4,,10,0,1,1,0,,,,,,
652900,圣光审判,1,3,0,6,,10,0,1,1,0,,,,,,
653100,普通攻击,1,1,0,2.5,,1,0,1,1,0,,,,,,
653200,斩出冰剑,1,1,0,8,,10,0,1,1,0,,,,,,
653300,王者之刃,1,4,0,3.5,,10,0,1,1,0,,,,,蓄力后连续斩击四下,
653400,寒冰冲刺,1,2,0,5,,10,0,1,1,0,,,,,向前发起冲锋，造成冰属性伤害,
653600,普通攻击,1,3,0,2.5,,1,0,1,1,0,,,,,,
653700,普通攻击2,1,2,0,2,,1,0,1,1,0,,,,,,
653800,死亡冲杀,1,3,0,8,,10,0,1,1,0,,,,,向前冲锋并进行刺杀,
653900,复仇魔剑,1,1,0,8,,10,0,1,1,0,,,,,召唤魔剑飞向敌方进行突袭,
654000,降落魔剑,1,3,0,7,,10,0,1,1,0,,,,,,
654100,普通攻击,1,1,0,6,,2,0,1,1,0,,,,,,
654200,范围魔球,1,4,0,6,,12,0,1,1,0,,,,,,
654300,魔力爆破,1,3,0,6,,12,0,1,1,0,,,,,凝聚魔阵对敌方造成巨大伤害，并其降低普通攻击防御10秒,
654400,圣光炮,1,3,0,8,,12,0,1,1,0,,,,,蓄力后对前方发出魔力光炮,
654600,普通攻击,1,2,0,8,,1,0,1,1,0,,,,,,
654700,黑洞陨落,1,2,0,4,,10,0,1,1,0,,,,,召唤6道漆黑力量下落造成伤害，并使对方减速,
654800,死灵魔阵,1,3,0,5,,10,0,1,1,0,,,,,死灵力量形成魔法阵，造成伤害并向敌方施加沉默状态,
654900,毒沼,1,3,0,6,,10,0,1,1,0,,,,,,
655100,普通攻击,1,1,0,8,,1,0,1,1,0,,,,,,
655200,寒冰幽灵,1,1,0,6,,20,0,1,1,0,,,,,,
655300,火焰幽灵,1,2,0,6,,10,0,1,1,0,,,,,召唤两个火幽灵靠近敌人并爆炸,
655400,暗影幽灵,1,4,0,6,,15,0,1,1,0,,,,,,
655600,普通攻击1,1,2,0,2.5,,1,0,1,1,0,,,,,,
655700,普通攻击2,1,2,0,2.5,,1,0,1,1,0,,,,,,
655800,旋风斩,1,2,0,4.5,,10,0,1,1,0,,,,,宛若旋风般的刀舞，并对碰到的敌人造成定身,
655900,蓄力直线斩,1,3,0,8,,10,0,1,1,0,,,,,,
656000,蓄力四段斩,1,5,0,5,,10,0,1,1,0,,,,,,
656100,普通攻击,1,1,0,8,,1,0,1,1,0,,,,,,
656200,毒气沼泽,1,2,0,6,,10,0,1,1,0,,,,,在前方召唤出毒沼产生持续范围伤害，并使敌人中毒5秒,
656300,诅咒之门,1,2,0,6,,10,0,1,1,0,,,,,,
656600,普通攻击,1,1,0,8,,2,0,1,1,0,,,,,,
656700,暗黑束缚,1,2,0,8,,10,0,1,1,0,,,,,,
656800,星辰禁咒,1,1,0,6,,15,0,1,1,0,,,,,在前方召唤出持续6秒的暗黑星阵伤害,
656900,暗黑魔牢,1,3,0,5,,20,0,1,1,0,,,,,把周围敌人拉到面前，爆发暗黑之炎造成巨大伤害,
657100,普通攻击,1,1,0,8,,2,0,1,1,0,,,,,,
657200,流星陨落,1,4,0,4,,10,0,1,1,0,,,,,在周围随机掉落5个陨石形成范围伤害,
657600,海伦普攻,1,1,0,12.5,,1,0,1,1,0,,,,,,
657900,寒冰风暴,1,4,0,8,,12,0,1,1,0,,,,,召唤出向前飞行的巨大寒冰风暴，对碰到的敌人造成伤害并减速,
658000,恢复魔力,1,1,0,10,,10,0,1,1,0,,,,,恢复你一定的魔力,
658100,普通攻击1,1,1,0,2.5,,2,0,1,1,0,,,,,,
658200,普通攻击2,1,1,0,2.5,,2,0,1,1,0,,,,,,
658600,普通攻击,1,1,0,2,,2,0,1,1,0,,,,,,
659100,普通攻击,1,2,0,8,,2,0,1,1,0,,,,,,
659600,普攻,1,2,0,8,,1.5,0,1,1,0,,,,,在敌人方向召唤落下一道闪电,
659700,电磁炮,1,3,0,17,,10,0,1,1,0,,,,,蓄力后对前方范围发出电磁炮,
659800,雷电风暴,1,4,0,8,,15,0,1,1,0,,,,,在身旁召唤出五道向前移动的闪电柱并造成伤害,
659900,电磁源,1,3,0,6,,8,0,1,1,0,,,,,召唤出三个电磁源给自己恢复血量,
660000,电磁源回血,1,1,2,10,,1,0,1,1,0,,,,,电磁源给自己加血的技能,
660100,增加普攻,1,1,1,6,,30,0,1,1,0,,,,,增加友军6%普通攻击,
660200,增加普攻,1,1,1,6,,30,0,1,1,0,,,,,增加友军10%普通攻击,
660300,增加普防,1,1,1,6,,30,0,1,1,0,,,,,增加友军10%普通防御,
660400,降低敌人普攻,1,1,0,6,,10,0,1,1,0,,,,,降低敌人10%普通攻击,
660500,增加技攻,1,1,1,6,,30,0,1,1,0,,,,,增加友军10%技能攻击,
660600,增加技防,1,1,1,6,,30,0,1,1,0,,,,,增加友军10%技能防御,
660700,增加削攻,1,1,1,6,,30,0,1,1,0,,,,,增加友军10%削攻值,
660800,降低敌人普防,1,1,0,6,,10,0,1,1,0,,,,,降低敌人10%普通防御,
660900,增加破甲,1,1,1,6,,30,0,1,1,0,,,,,增加友军10%破甲值,
661000,降低敌人技防,1,1,0,6,,10,0,1,1,0,,,,,降低敌人10%技能防御,
661100,降低敌人技攻,1,1,0,6,,10,0,1,1,0,,,,,降低敌人10%技能攻击,
661200,降低敌人普防,1,1,0,6,,10,0,1,1,0,,,,,降低敌人14%普通防御,
661300,降低敌人技防,1,1,0,6,,10,0,1,1,0,,,,,降低敌人14%技能防御,
661400,增加技防,1,1,1,6,,30,0,1,1,0,,,,,增加友军14%技能防御,
661500,降低敌人普攻,1,1,0,6,,10,0,1,1,0,,,,,降低敌人14%普通攻击,
661600,增加技攻,1,1,1,6,,30,0,1,1,0,,,,,增加友军14%技能攻击,
661700,增加普攻,1,1,1,6,,30,0,1,1,0,,,,,增加友军14%普通攻击,
661800,降低敌人技攻,1,1,0,6,,10,0,1,1,0,,,,,降低敌人14%技能攻击,
661900,增加普防,1,1,1,6,,30,0,1,1,0,,,,,增加友军14%普通防御,
662100,石头怪普通攻击,1,1,0,3,,2,0,1,1,0,,,,,向前击出巨大拳头的一击,
662200,石头怪大地爆裂,1,1,0,3,,15,0,1,1,0,,,,,锤击地面将近处的敌人拉到自己面前，将其击倒并为自己增加100%的普防,
662600,美杜莎普攻,1,1,0,2.5,,2,0,1,1,0,,,,,,
662700,美杜莎石化,1,1,0,6,,8,0,1,1,0,,,,,,
662800,美杜莎狂暴,1,3,0,8,,12,0,1,1,0,,,,,美杜莎用尾巴扫击击飞旁边敌人，然后向前方射出石化光线，将对方定身,
662900,美杜莎喘息,1,2,2,5,,22,0,1,1,0,,,,,,
900100,1阶吸血符文,1,1,0,0,,0,0,1,1,0,,,,,,
910100,1阶重击符文,1,1,0,0,,0,0,1,1,0,,,,,,
